Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit2 (s)	Winkel2 (rad)	Winkelgeschwindigkeit2 (rad/s)	Winkelbeschleunigung2 (rad/s²)	Position2 (m)	Geschwindigkeit2 (m/s)	Beschleunigung2 (m/s²)	Beleuchtungsstärke2 (lux)	Relative Intensität2	Zeit (s)	Winkel (rad)	Winkelgeschwindigkeit (rad/s)	Winkelbeschleunigung (rad/s²)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)	Beleuchtungsstärke (lux)	Relative Intensität
64,100	-2,681	-0,016	0,157	-0,0640	-3,750E-4	0,004	23,5	0,24	64,100	-2,680	-0,016	-2,231E-14	-0,0640	-3,750E-4	-5,329E-16	5,6	0,06
64,150	-2,681	0,000	0,157	-0,0640	0,000	0,004	23,6	0,24	64,150	-2,680	-0,016	-2,231E-14	-0,0640	-3,750E-4	-5,329E-16	5,6	0,06
64,200	-2,681	0,000	0,000	-0,0640	0,000	0,000	23,8	0,24	64,200	-2,681	-0,016	0,157	-0,0640	-3,750E-4	0,004	5,7	0,06
64,250	-2,681	0,000	-0,157	-0,0640	0,000	-0,004	23,8	0,24	64,250	-2,681	0,000	0,157	-0,0640	0,000	0,004	5,8	0,06
64,300	-2,681	-0,016	-0,157	-0,0640	-3,750E-4	-0,004	23,9	0,24	64,300	-2,681	0,000	-0,157	-0,0640	0,000	-0,004	5,9	0,06
64,350	-2,683	-0,016	0,157	-0,0641	-3,750E-4	0,004	24,1	0,24	64,350	-2,681	-0,016	-0,157	-0,0640	-3,750E-4	-0,004	6,0	0,06
64,400	-2,683	0,000	0,157	-0,0641	0,000	0,004	24,1	0,24	64,400	-2,683	-0,016	0,157	-0,0641	-3,750E-4	0,004	6,1	0,06
64,450	-2,683	0,000	0,000	-0,0641	0,000	0,000	24,1	0,24	64,450	-2,683	0,000	0,157	-0,0641	0,000	0,004	6,2	0,06
64,500	-2,683	0,000	0,000	-0,0641	0,000	0,000	24,0	0,24	64,500	-2,683	0,000	-0,157	-0,0641	0,000	-0,004	6,4	0,06
64,550	-2,683	0,000	-0,157	-0,0641	0,000	-0,004	24,0	0,24	64,550	-2,683	-0,016	-0,157	-0,0641	-3,750E-4	-0,004	6,5	0,07
64,600	-2,683	-0,016	-0,157	-0,0641	-3,750E-4	-0,004	23,9	0,24	64,600	-2,684	-0,016	0,157	-0,0641	-3,750E-4	0,004	7,0	0,07
64,650	-2,684	-0,016	0,157	-0,0641	-3,750E-4	0,004	23,9	0,24	64,650	-2,684	0,000	-2,231E-14	-0,0641	0,000	-5,329E-16	7,2	0,07
64,700	-2,684	0,000	0,157	-0,0641	0,000	0,004	23,7	0,24	64,700	-2,684	-0,016	-0,157	-0,0641	-3,750E-4	-0,004	7,4	0,07
64,750	-2,684	0,000	0,000	-0,0641	0,000	0,000	23,6	0,24	64,750	-2,686	-0,016	0,157	-0,0641	-3,750E-4	0,004	7,7	0,08
64,800	-2,684	0,000	-0,157	-0,0641	0,000	-0,004	23,5	0,23	64,800	-2,686	0,000	0,157	-0,0641	0,000	0,004	7,9	0,08
64,850	-2,684	-0,016	-0,157	-0,0641	-3,750E-4	-0,004	23,5	0,23	64,850	-2,686	0,000	-0,157	-0,0641	0,000	-0,004	8,2	0,08
64,900	-2,686	-0,016	0,157	-0,0641	-3,750E-4	0,004	23,1	0,23	64,900	-2,686	-0,016	-0,157	-0,0641	-3,750E-4	-0,004	8,6	0,09
64,950	-2,686	0,000	0,157	-0,0641	0,000	0,004	22,9	0,23	64,950	-2,688	-0,016	-2,231E-14	-0,0642	-3,750E-4	-5,329E-16	9,1	0,09
65,000	-2,686	0,000	0,000	-0,0641	0,000	0,000	22,8	0,23	65,000	-2,688	-0,016	2,231E-14	-0,0642	-3,750E-4	5,329E-16	9,8	0,10
65,050	-2,686	0,000	-0,157	-0,0641	0,000	-0,004	22,6	0,23	65,050	-2,689	-0,016	0,157	-0,0642	-3,750E-4	0,004	10,0	0,10
65,100	-2,686	-0,016	-0,157	-0,0641	-3,750E-4	-0,004	22,1	0,22	65,100	-2,689	0,000	0,157	-0,0642	0,000	0,004	10,3	0,10
65,150	-2,688	-0,016	0,157	-0,0642	-3,750E-4	0,004	22,0	0,22	65,150	-2,689	0,000	-0,157	-0,0642	0,000	-0,004	10,8	0,11
65,200	-2,688	0,000	0,157	-0,0642	0,000	0,004	21,8	0,22	65,200	-2,689	-0,016	-0,157	-0,0642	-3,750E-4	-0,004	11,1	0,11
65,250	-2,688	0,000	0,000	-0,0642	0,000	0,000	21,1	0,21	65,250	-2,691	-0,016	0,157	-0,0642	-3,750E-4	0,004	12,1	0,12
65,300	-2,688	0,000	-0,157	-0,0642	0,000	-0,004	20,9	0,21	65,300	-2,691	0,000	2,231E-14	-0,0642	0,000	5,329E-16	12,6	0,13
65,350	-2,688	-0,016	-0,157	-0,0642	-3,750E-4	-0,004	20,2	0,20	65,350	-2,691	-0,016	-0,157	-0,0642	-3,750E-4	-0,004	13,5	0,14
65,400	-2,689	-0,016	0,157	-0,0642	-3,750E-4	0,004	19,8	0,20	65,400	-2,692	-0,016	-2,231E-14	-0,0643	-3,750E-4	-5,329E-16	13,9	0,14
65,450	-2,689	0,000	0,000	-0,0642	0,000	0,000	19,2	0,19	65,450	-2,692	-0,016	0,000	-0,0643	-3,750E-4	0,000	14,4	0,14
65,500	-2,689	-0,016	-0,157	-0,0642	-3,750E-4	-0,004	19,2	0,19	65,500	-2,694	-0,016	0,157	-0,0643	-3,750E-4	0,004	15,3	0,15
65,550	-2,691	-0,016	0,157	-0,0642	-3,750E-4	0,004	18,9	0,19	65,550	-2,694	0,000	2,231E-14	-0,0643	0,000	5,329E-16	15,7	0,16
65,600	-2,691	0,000	0,157	-0,0642	0,000	0,004	18,5	0,19	65,600	-2,694	-0,016	-0,157	-0,0643	-3,750E-4	-0,004	16,5	0,17
65,650	-2,691	0,000	0,000	-0,0642	0,000	0,000	18,4	0,18	65,650	-2,695	-0,016	0,157	-0,0644	-3,750E-4	0,004	16,9	0,17
65,700	-2,691	0,000	0,000	-0,0642	0,000	0,000	17,8	0,18	65,700	-2,695	0,000	0,000	-0,0644	0,000	0,000	17,2	0,17
65,750	-2,691	0,000	-0,157	-0,0642	0,000	-0,004	17,3	0,17	65,750	-2,695	-0,016	-0,157	-0,0644	-3,750E-4	-0,004	17,9	0,18
65,800	-2,691	-0,016	-0,157	-0,0642	-3,750E-4	-0,004	17,0	0,17	65,800	-2,697	-0,016	0,157	-0,0644	-3,750E-4	0,004	18,4	0,18
65,850	-2,692	-0,016	0,157	-0,0643	-3,750E-4	0,004	16,1	0,16	65,850	-2,697	0,000	-2,231E-14	-0,0644	0,000	-5,329E-16	19,4	0,19
65,900	-2,692	0,000	0,157	-0,0643	0,000	0,004	15,8	0,16	65,900	-2,697	-0,016	-0,157	-0,0644	-3,750E-4	-0,004	19,8	0,20
65,950	-2,692	0,000	-0,157	-0,0643	0,000	-0,004	15,1	0,15	65,950	-2,699	-0,016	0,000	-0,0644	-3,750E-4	0,000	20,0	0,20
66,000	-2,692	-0,016	-0,157	-0,0643	-3,750E-4	-0,004	14,8	0,15	66,000	-2,699	-0,016	2,231E-14	-0,0644	-3,750E-4	5,329E-16	20,5	0,21
66,050	-2,694	-0,016	0,157	-0,0643	-3,750E-4	0,004	14,6	0,15	66,050	-2,700	-0,016	0,157	-0,0645	-3,750E-4	0,004	20,7	0,21
66,100	-2,694	0,000	0,157	-0,0643	0,000	0,004	14,0	0,14	66,100	-2,700	0,000	-2,231E-14	-0,0645	0,000	-5,329E-16	21,1	0,21
66,150	-2,694	0,000	-0,157	-0,0643	0,000	-0,004	13,9	0,14	66,150	-2,700	-0,016	-0,157	-0,0645	-3,750E-4	-0,004	21,4	0,21
66,200	-2,694	-0,016	-0,157	-0,0643	-3,750E-4	-0,004	13,5	0,14	66,200	-2,702	-0,016	0,157	-0,0645	-3,750E-4	0,004	21,5	0,22
66,250	-2,695	-0,016	0,157	-0,0644	-3,750E-4	0,004	13,1	0,13	66,250	-2,702	0,000	0,000	-0,0645	0,000	0,000	21,6	0,22
66,300	-2,695	0,000	0,157	-0,0644	0,000	0,004	13,0	0,13	66,300	-2,702	-0,016	-0,157	-0,0645	-3,750E-4	-0,004	21,8	0,22
66,350	-2,695	0,000	-0,157	-0,0644	0,000	-0,004	12,7	0,13	66,350	-2,703	-0,016	2,231E-14	-0,0645	-3,750E-4	5,329E-16	21,8	0,22
66,400	-2,695	-0,016	-0,157	-0,0644	-3,750E-4	-0,004	12,4	0,12	66,400	-2,703	-0,016	-2,231E-14	-0,0645	-3,750E-4	-5,329E-16	21,6	0,22
66,450	-2,697	-0,016	0,000	-0,0644	-3,750E-4	0,000	11,9	0,12	66,450	-2,705	-0,016	-2,231E-14	-0,0646	-3,750E-4	-5,329E-16	21,5	0,22
66,500	-2,697	-0,016	2,231E-14	-0,0644	-3,750E-4	5,329E-16	11,8	0,12	66,500	-2,705	-0,016	2,231E-14	-0,0646	-3,750E-4	5,329E-16	21,3	0,21
66,550	-2,699	-0,016	0,157	-0,0644	-3,750E-4	0,004	11,6	0,12	66,550	-2,706	-0,016	2,231E-14	-0,0646	-3,750E-4	5,329E-16	20,9	0,21
66,600	-2,699	0,000	0,157	-0,0644	0,000	0,004	11,5	0,12	66,600	-2,706	-0,016	-2,231E-14	-0,0646	-3,750E-4	-5,329E-16	20,4	0,20
66,650	-2,699	0,000	0,000	-0,0644	0,000	0,000	11,4	0,11	66,650	-2,708	-0,016	-2,231E-14	-0,0647	-3,750E-4	-5,329E-16	20,0	0,20
66,700	-2,699	0,000	-0,157	-0,0644	0,000	-0,004	11,2	0,11	66,700	-2,708	-0,016	0,000	-0,0647	-3,750E-4	0,000	19,0	0,19
66,750	-2,699	-0,016	-0,157	-0,0644	-3,750E-4	-0,004	11,2	0,11	66,750	-2,710	-0,016	0,000	-0,0647	-3,750E-4	0,000	18,5	0,19
66,800	-2,700	-0,016	0,157	-0,0645	-3,750E-4	0,004	11,1	0,11	66,800	-2,710	-0,016	2,231E-14	-0,0647	-3,750E-4	5,329E-16	17,6	0,18
66,850	-2,700	0,000	-2,231E-14	-0,0645	0,000	-5,329E-16	11,1	0,11	66,850	-2,711	-0,016	2,231E-14	-0,0647	-3,750E-4	5,329E-16	16,8	0,17
66,900	-2,700	-0,016	-0,157	-0,0645	-3,750E-4	-0,004	11,1	0,11	66,900	-2,711	-0,016	-0,157	-0,0647	-3,750E-4	-0,004	15,1	0,15
66,950	-2,702	-0,016	0,157	-0,0645	-3,750E-4	0,004	11,2	0,11	66,950	-2,713	-0,031	-2,231E-14	-0,0648	-7,500E-4	-5,329E-16	14,3	0,14
67,000	-2,702	0,000	0,157	-0,0645	0,000	0,004	11,2	0,11	67,000	-2,714	-0,016	0,157	-0,0648	-3,750E-4	0,004	13,6	0,14
67,050	-2,702	0,000	0,000	-0,0645	0,000	0,000	11,2	0,11	67,050	-2,714	-0,016	2,231E-14	-0,0648	-3,750E-4	5,329E-16	12,5	0,12
67,100	-2,702	0,000	-0,157	-0,0645	0,000	-0,004	11,2	0,11	67,100	-2,716	-0,016	0,157	-0,0648	-3,750E-4	0,004	12,2	0,12
67,150	-2,702	-0,016	-0,157	-0,0645	-3,750E-4	-0,004	11,3	0,11	67,150	-2,716	0,000	0,157	-0,0648	0,000	0,004	11,9	0,12
67,200	-2,703	-0,016	0,157	-0,0645	-3,750E-4	0,004	11,4	0,11	67,200	-2,716	0,000	-0,157	-0,0648	0,000	-0,004	11,6	0,12
67,250	-2,703	0,000	2,231E-14	-0,0645	0,000	5,329E-16	11,5	0,11	67,250	-2,716	-0,016	-0,157	-0,0648	-3,750E-4	-0,004	11,2	0,11
67,300	-2,703	-0,016	-0,157	-0,0645	-3,750E-4	-0,004	11,5	0,12	67,300	-2,717	-0,016	2,231E-14	-0,0649	-3,750E-4	5,329E-16	10,3	0,10
67,350	-2,705	-0,016	0,157	-0,0646	-3,750E-4	0,004	11,7	0,12	67,350	-2,717	-0,016	2,231E-14	-0,0649	-3,750E-4	5,329E-16	10,0	0,10
67,400	-2,705	0,000	-2,231E-14	-0,0646	0,000	-5,329E-16	11,9	0,12	67,400	-2,719	-0,016	0,157	-0,0649	-3,750E-4	0,004	9,2	0,09
67,450	-2,705	-0,016	-0,157	-0,0646	-3,750E-4	-0,004	12,0	0,12	67,450	-2,719	0,000	-2,231E-14	-0,0649	0,000	-5,329E-16	8,9	0,09
67,500	-2,706	-0,016	0,157	-0,0646	-3,750E-4	0,004	12,1	0,12	67,500	-2,719	-0,016	-0,157	-0,0649	-3,750E-4	-0,004	8,6	0,09
67,550	-2,706	0,000	2,231E-14	-0,0646	0,000	5,329E-16	12,2	0,12	67,550	-2,721	-0,016	0,157	-0,0650	-3,750E-4	0,004	7,9	0,08
67,600	-2,706	-0,016	-0,314	-0,0646	-3,750E-4	-0,008	12,1	0,12	67,600	-2,721	0,000	-2,231E-14	-0,0650	0,000	-5,329E-16	7,5	0,08
67,650	-2,708	-0,031	-2,231E-14	-0,0647	-7,500E-4	-5,329E-16	12,3	0,12	67,650	-2,721	-0,016	-0,157	-0,0650	-3,750E-4	-0,004	6,8	0,07
67,700	-2,710	-0,016	0,314	-0,0647	-3,750E-4	0,008	12,2	0,12	67,700	-2,722	-0,016	0,000	-0,0650	-3,750E-4	0,000	6,4	0,06
67,750	-2,710	0,000	2,231E-14	-0,0647	0,000	5,329E-16	12,0	0,12	67,750	-2,722	-0,016	2,231E-14	-0,0650	-3,750E-4	5,329E-16	6,2	0,06
67,800	-2,710	-0,016	-0,157	-0,0647	-3,750E-4	-0,004	12,0	0,12	67,800	-2,724	-0,016	0,157	-0,0650	-3,750E-4	0,004	5,9	0,06
67,850	-2,711	-0,016	0,157	-0,0647	-3,750E-4	0,004	11,7	0,12	67,850	-2,724	0,000	0,157	-0,0650	0,000	0,004	5,7	0,06
67,900	-2,711	0,000	-2,231E-14	-0,0647	0,000	-5,329E-16	11,6	0,12	67,900	-2,724	0,000	-0,157	-0,0650	0,000	-0,004	5,6	0,06
67,950	-2,711	-0,016	-0,157	-0,0647	-3,750E-4	-0,004	11,4	0,11	67,950	-2,724	-0,016	-0,157	-0,0650	-3,750E-4	-0,004	5,4	0,05
68,000	-2,713	-0,016	0,157	-0,0648	-3,750E-4	0,004	11,4	0,11	68,000	-2,725	-0,016	0,157	-0,0651	-3,750E-4	0,004	5,4	0,05
68,050	-2,713	0,000	0,157	-0,0648	0,000	0,004	11,4	0,11	68,050	-2,725	0,000	0,157	-0,0651	0,000	0,004	5,2	0,05
68,100	-2,713	0,000	0,000	-0,0648	0,000	0,000	11,4	0,11	68,100	-2,725	0,000	-0,157	-0,0651	0,000	-0,004	5,0	0,05
68,150	-2,713	0,000	-0,157	-0,0648	0,000	-0,004	11,3	0,11	68,150	-2,725	-0,016	-0,157	-0,0651	-3,750E-4	-0,004	4,8	0,05
68,200	-2,713	-0,016	-0,157	-0,0648	-3,750E-4	-0,004	11,0	0,11	68,200	-2,727	-0,016	0,157	-0,0651	-3,750E-4	0,004	4,7	0,05
68,250	-2,714	-0,016	0,157	-0,0648	-3,750E-4	0,004	10,7	0,11	68,250	-2,727	0,000	2,231E-14	-0,0651	0,000	5,329E-16	4,4	0,04
68,300	-2,714	0,000	2,231E-14	-0,0648	0,000	5,329E-16	10,6	0,11	68,300	-2,727	-0,016	-0,157	-0,0651	-3,750E-4	-0,004	4,0	0,04
68,350	-2,714	-0,016	-0,157	-0,0648	-3,750E-4	-0,004	10,1	0,10	68,350	-2,728	-0,016	-2,231E-14	-0,0651	-3,750E-4	-5,329E-16	3,8	0,04
68,400	-2,716	-0,016	0,157	-0,0648	-3,750E-4	0,004	10,0	0,10	68,400	-2,728	-0,016	-2,231E-14	-0,0651	-3,750E-4	-5,329E-16	3,6	0,04
68,450	-2,716	0,000	0,157	-0,0648	0,000	0,004	9,7	0,10	68,450	-2,730	-0,016	0,157	-0,0652	-3,750E-4	0,004	3,5	0,04
68,500	-2,716	0,000	-0,157	-0,0648	0,000	-0,004	9,8	0,10	68,500	-2,730	0,000	2,231E-14	-0,0652	0,000	5,329E-16	3,4	0,03
68,550	-2,716	-0,016	-0,157	-0,0648	-3,750E-4	-0,004	9,6	0,10	68,550	-2,730	-0,016	-0,157	-0,0652	-3,750E-4	-0,004	3,3	0,03
68,600	-2,717	-0,016	0,157	-0,0649	-3,750E-4	0,004	9,0	0,09	68,600	-2,732	-0,016	0,157	-0,0652	-3,750E-4	0,004	3,1	0,03
68,650	-2,717	0,000	0,157	-0,0649	0,000	0,004	8,9	0,09	68,650	-2,732	0,000	0,157	-0,0652	0,000	0,004	3,1	0,03
68,700	-2,717	0,000	-0,157	-0,0649	0,000	-0,004	8,8	0,09	68,700	-2,732	0,000	-0,157	-0,0652	0,000	-0,004	2,9	0,03
68,750	-2,717	-0,016	-0,157	-0,0649	-3,750E-4	-0,004	8,4	0,08	68,750	-2,732	-0,016	-0,157	-0,0652	-3,750E-4	-0,004	2,9	0,03
68,800	-2,719	-0,016	0,157	-0,0649	-3,750E-4	0,004	8,2	0,08	68,800	-2,733	-0,016	0,157	-0,0653	-3,750E-4	0,004	2,8	0,03
68,850	-2,719	0,000	0,157	-0,0649	0,000	0,004	7,9	0,08	68,850	-2,733	0,000	-2,231E-14	-0,0653	0,000	-5,329E-16	2,7	0,03
68,900	-2,719	0,000	-0,157	-0,0649	0,000	-0,004	7,9	0,08	68,900	-2,733	-0,016	-0,157	-0,0653	-3,750E-4	-0,004	2,7	0,03
68,950	-2,719	-0,016	-0,157	-0,0649	-3,750E-4	-0,004	7,7	0,08	68,950	-2,735	-0,016	0,157	-0,0653	-3,750E-4	0,004	2,6	0,03
69,000	-2,721	-0,016	0,157	-0,0650	-3,750E-4	0,004	7,5	0,08	69,000	-2,735	0,000	0,157	-0,0653	0,000	0,004	2,5	0,03
69,050	-2,721	0,000	0,157	-0,0650	0,000	0,004	7,5	0,07	69,050	-2,735	0,000	-0,157	-0,0653	0,000	-0,004	2,5	0,02
69,100	-2,721	0,000	-0,157	-0,0650	0,000	-0,004	7,2	0,07	69,100	-2,735	-0,016	-0,157	-0,0653	-3,750E-4	-0,004	2,4	0,02
69,150	-2,721	-0,016	-0,157	-0,0650	-3,750E-4	-0,004	7,1	0,07	69,150	-2,736	-0,016	0,157	-0,0653	-3,750E-4	0,004	2,4	0,02
69,200	-2,722	-0,016	0,157	-0,0650	-3,750E-4	0,004	6,9	0,07	69,200	-2,736	0,000	0,157	-0,0653	0,000	0,004	2,3	0,02
69,250	-2,722	0,000	0,157	-0,0650	0,000	0,004	6,6	0,07	69,250	-2,736	0,000	-0,157	-0,0653	0,000	-0,004	2,3	0,02
69,300	-2,722	0,000	-0,157	-0,0650	0,000	-0,004	6,5	0,06	69,300	-2,736	-0,016	-0,157	-0,0653	-3,750E-4	-0,004	2,2	0,02
69,350	-2,722	-0,016	-0,157	-0,0650	-3,750E-4	-0,004	6,3	0,06	69,350	-2,738	-0,016	0,157	-0,0654	-3,750E-4	0,004	2,2	0,02
69,400	-2,724	-0,016	0,157	-0,0650	-3,750E-4	0,004	6,1	0,06	69,400	-2,738	0,000	-2,231E-14	-0,0654	0,000	-5,329E-16	2,1	0,02
69,450	-2,724	0,000	0,157	-0,0650	0,000	0,004	5,9	0,06	69,450	-2,738	-0,016	-0,157	-0,0654	-3,750E-4	-0,004	2,1	0,02
69,500	-2,724	0,000	-0,157	-0,0650	0,000	-0,004	5,8	0,06	69,500	-2,739	-0,016	0,157	-0,0654	-3,750E-4	0,004	2,1	0,02
69,550	-2,724	-0,016	-0,157	-0,0650	-3,750E-4	-0,004	5,6	0,06	69,550	-2,739	0,000	2,231E-14	-0,0654	0,000	5,329E-16	2,0	0,02
69,600	-2,725	-0,016	0,157	-0,0651	-3,750E-4	0,004	5,6	0,06	69,600	-2,739	-0,016	-0,157	-0,0654	-3,750E-4	-0,004	1,9	0,02
69,650	-2,725	0,000	0,157	-0,0651	0,000	0,004	5,6	0,06	69,650	-2,741	-0,016	0,157	-0,0654	-3,750E-4	0,004	1,9	0,02
69,700	-2,725	0,000	0,000	-0,0651	0,000	0,000	5,5	0,06	69,700	-2,741	0,000	0,000	-0,0654	0,000	0,000	1,8	0,02
69,750	-2,725	0,000	-0,157	-0,0651	0,000	-0,004	5,5	0,05	69,750	-2,741	-0,016	-0,314	-0,0654	-3,750E-4	-0,007	1,8	0,02
69,800	-2,725	-0,016	-0,157	-0,0651	-3,750E-4	-0,004	5,5	0,05	69,800	-2,743	-0,031	2,231E-14	-0,0655	-7,500E-4	5,329E-16	1,8	0,02
69,850	-2,727	-0,016	0,157	-0,0651	-3,750E-4	0,004	5,4	0,05	69,850	-2,744	-0,016	0,157	-0,0655	-3,750E-4	0,004	1,7	0,02
69,900	-2,727	0,000	0,157	-0,0651	0,000	0,004	5,3	0,05	69,900	-2,744	-0,016	-2,231E-14	-0,0655	-3,750E-4	-5,329E-16	1,7	0,02
69,950	-2,727	0,000	-0,157	-0,0651	0,000	-0,004	5,3	0,05	69,950	-2,746	-0,016	0,157	-0,0656	-3,750E-4	0,004	1,6	0,02
70,000	-2,727	-0,016	-0,157	-0,0651	-3,750E-4	-0,004	5,2	0,05	70,000	-2,746	0,000	2,231E-14	-0,0656	0,000	5,329E-16	1,6	0,02
70,050	-2,728	-0,016	0,157	-0,0651	-3,750E-4	0,004	5,2	0,05	70,050	-2,746	-0,016	-0,157	-0,0656	-3,750E-4	-0,004	1,6	0,02
70,100	-2,728	0,000	0,157	-0,0651	0,000	0,004	5,2	0,05	70,100	-2,747	-0,016	-2,231E-14	-0,0656	-3,750E-4	-5,329E-16	1,5	0,02
70,150	-2,728	0,000	0,000	-0,0651	0,000	0,000	5,2	0,05	70,150	-2,747	-0,016	-2,231E-14	-0,0656	-3,750E-4	-5,329E-16	1,5	0,01
70,200	-2,728	0,000	0,000	-0,0651	0,000	0,000	5,2	0,05	70,200	-2,749	-0,016	0,000	-0,0656	-3,750E-4	0,000	1,5	0,01
70,250	-2,728	0,000	0,000	-0,0651	0,000	0,000	5,1	0,05	70,250	-2,749	-0,016	-0,157	-0,0656	-3,750E-4	-0,004	1,4	0,01
70,300	-2,728	0,000	0,000	-0,0651	0,000	0,000	5,1	0,05	70,300	-2,750	-0,031	2,231E-14	-0,0657	-7,500E-4	5,329E-16	1,4	0,01
70,350	-2,728	0,000	-0,157	-0,0651	0,000	-0,004	5,1	0,05	70,350	-2,752	-0,016	0,157	-0,0657	-3,750E-4	0,004	1,4	0,01
70,400	-2,728	-0,016	-0,157	-0,0651	-3,750E-4	-0,004	5,1	0,05	70,400	-2,752	-0,016	-0,157	-0,0657	-3,750E-4	-0,004	1,3	0,01
70,450	-2,730	-0,016	0,157	-0,0652	-3,750E-4	0,004	5,1	0,05	70,450	-2,754	-0,031	-0,157	-0,0657	-7,500E-4	-0,004	1,3	0,01
70,500	-2,730	0,000	2,231E-14	-0,0652	0,000	5,329E-16	5,0	0,05	70,500	-2,755	-0,031	0,157	-0,0658	-7,500E-4	0,004	1,3	0,01
70,550	-2,730	-0,016	-0,157	-0,0652	-3,750E-4	-0,004	5,0	0,05	70,550	-2,757	-0,016	0,314	-0,0658	-3,750E-4	0,008	1,2	0,01
70,600	-2,732	-0,016	-2,231E-14	-0,0652	-3,750E-4	-5,329E-16	5,0	0,05	70,600	-2,757	0,000	-2,231E-14	-0,0658	0,000	-5,329E-16	1,2	0,01
70,650	-2,732	-0,016	-2,231E-14	-0,0652	-3,750E-4	-5,329E-16	5,0	0,05	70,650	-2,757	-0,016	-0,157	-0,0658	-3,750E-4	-0,004	1,2	0,01
70,700	-2,733	-0,016	0,157	-0,0653	-3,750E-4	0,004	4,9	0,05	70,700	-2,758	-0,016	0,157	-0,0659	-3,750E-4	0,004	1,2	0,01
70,750	-2,733	0,000	2,231E-14	-0,0653	0,000	5,329E-16	4,9	0,05	70,750	-2,758	0,000	2,231E-14	-0,0659	0,000	5,329E-16	1,2	0,01
70,800	-2,733	-0,016	-0,157	-0,0653	-3,750E-4	-0,004	4,9	0,05	70,800	-2,758	-0,016	-0,157	-0,0659	-3,750E-4	-0,004	1,2	0,01
70,850	-2,735	-0,016	0,157	-0,0653	-3,750E-4	0,004	4,9	0,05	70,850	-2,760	-0,016	-2,231E-14	-0,0659	-3,750E-4	-5,329E-16	1,2	0,01
70,900	-2,735	0,000	-2,231E-14	-0,0653	0,000	-5,329E-16	4,8	0,05	70,900	-2,760	-0,016	-2,231E-14	-0,0659	-3,750E-4	-5,329E-16	1,2	0,01
70,950	-2,735	-0,016	-0,157	-0,0653	-3,750E-4	-0,004	4,8	0,05	70,950	-2,761	-0,016	0,157	-0,0659	-3,750E-4	0,004	1,2	0,01
71,000	-2,736	-0,016	0,157	-0,0653	-3,750E-4	0,004	4,7	0,05	71,000	-2,761	0,000	0,000	-0,0659	0,000	0,000	1,2	0,01
71,050	-2,736	0,000	0,157	-0,0653	0,000	0,004	4,6	0,05	71,050	-2,761	-0,016	-0,157	-0,0659	-3,750E-4	-0,004	1,2	0,01
71,100	-2,736	0,000	0,000	-0,0653	0,000	0,000	4,7	0,05	71,100	-2,763	-0,016	2,231E-14	-0,0660	-3,750E-4	5,329E-16	1,2	0,01
71,150	-2,736	0,000	0,000	-0,0653	0,000	0,000	4,6	0,05	71,150	-2,763	-0,016	-2,231E-14	-0,0660	-3,750E-4	-5,329E-16	1,3	0,01
71,200	-2,736	0,000	0,000	-0,0653	0,000	0,000	4,6	0,05	71,200	-2,765	-0,016	0,157	-0,0660	-3,750E-4	0,004	1,3	0,01
71,250	-2,736	0,000	-0,157	-0,0653	0,000	-0,004	4,6	0,05	71,250	-2,765	0,000	0,000	-0,0660	0,000	0,000	1,3	0,01
71,300	-2,736	-0,016	-0,157	-0,0653	-3,750E-4	-0,004	4,6	0,05	71,300	-2,765	-0,016	-0,157	-0,0660	-3,750E-4	-0,004	1,4	0,01
71,350	-2,738	-0,016	0,157	-0,0654	-3,750E-4	0,004	4,5	0,04	71,350	-2,766	-0,016	2,231E-14	-0,0660	-3,750E-4	5,329E-16	1,4	0,01
71,400	-2,738	0,000	-2,231E-14	-0,0654	0,000	-5,329E-16	4,4	0,04	71,400	-2,766	-0,016	-2,231E-14	-0,0660	-3,750E-4	-5,329E-16	1,5	0,01
71,450	-2,738	-0,016	-0,157	-0,0654	-3,750E-4	-0,004	4,2	0,04	71,450	-2,768	-0,016	-2,231E-14	-0,0661	-3,750E-4	-5,329E-16	1,6	0,02
71,500	-2,739	-0,016	2,231E-14	-0,0654	-3,750E-4	5,329E-16	4,2	0,04	71,500	-2,768	-0,016	2,231E-14	-0,0661	-3,750E-4	5,329E-16	1,6	0,02
71,550	-2,739	-0,016	2,231E-14	-0,0654	-3,750E-4	5,329E-16	4,0	0,04	71,550	-2,769	-0,016	2,231E-14	-0,0661	-3,750E-4	5,329E-16	1,6	0,02
71,600	-2,741	-0,016	-2,231E-14	-0,0654	-3,750E-4	-5,329E-16	3,9	0,04	71,600	-2,769	-0,016	-2,231E-14	-0,0661	-3,750E-4	-5,329E-16	1,8	0,02
71,650	-2,741	-0,016	-2,231E-14	-0,0654	-3,750E-4	-5,329E-16	3,7	0,04	71,650	-2,771	-0,016	-2,231E-14	-0,0662	-3,750E-4	-5,329E-16	1,9	0,02
71,700	-2,743	-0,016	0,000	-0,0655	-3,750E-4	0,000	3,6	0,04	71,700	-2,771	-0,016	0,000	-0,0662	-3,750E-4	0,000	1,9	0,02
