Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit2 (s)	Winkel2 (rad)	Winkelgeschwindigkeit2 (rad/s)	Winkelbeschleunigung2 (rad/s²)	Position2 (m)	Geschwindigkeit2 (m/s)	Beschleunigung2 (m/s²)	Beleuchtungsstärke2 (lux)	Relative Intensität2	Zeit22 (s)	Winkel22 (rad)	Winkelgeschwindigkeit22 (rad/s)	Winkelbeschleunigung22 (rad/s²)	Position22 (m)	Geschwindigkeit22 (m/s)	Beschleunigung22 (m/s²)	Beleuchtungsstärke22 (lux)	Relative Intensität22	Zeit3 (s)	Winkel3 (rad)	Winkelgeschwindigkeit3 (rad/s)	Winkelbeschleunigung3 (rad/s²)	Position3 (m)	Geschwindigkeit3 (m/s)	Beschleunigung3 (m/s²)	Beleuchtungsstärke3 (lux)	Relative Intensität3	Zeit23 (s)	Winkel23 (rad)	Winkelgeschwindigkeit23 (rad/s)	Winkelbeschleunigung23 (rad/s²)	Position23 (m)	Geschwindigkeit23 (m/s)	Beschleunigung23 (m/s²)	Beleuchtungsstärke23 (lux)	Relative Intensität23	Zeit222 (s)	Winkel222 (rad)	Winkelgeschwindigkeit222 (rad/s)	Winkelbeschleunigung222 (rad/s²)	Position222 (m)	Geschwindigkeit222 (m/s)	Beschleunigung222 (m/s²)	Beleuchtungsstärke222 (lux)	Relative Intensität222	Zeit32 (s)	Winkel32 (rad)	Winkelgeschwindigkeit32 (rad/s)	Winkelbeschleunigung32 (rad/s²)	Position32 (m)	Geschwindigkeit32 (m/s)	Beschleunigung32 (m/s²)	Beleuchtungsstärke32 (lux)	Relative Intensität32	Zeit4 (s)	Winkel4 (rad)	Winkelgeschwindigkeit4 (rad/s)	Winkelbeschleunigung4 (rad/s²)	Position4 (m)	Geschwindigkeit4 (m/s)	Beschleunigung4 (m/s²)	Beleuchtungsstärke4 (lux)	Relative Intensität4	Zeit (s)	Winkel (rad)	Winkelgeschwindigkeit (rad/s)	Winkelbeschleunigung (rad/s²)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)	Beleuchtungsstärke (lux)	Relative Intensität
112,800	-5,212	-0,110	-0,157	-0,1244	-0,003	-0,004	0,3	0,00	112,800	-5,212	-0,110	-0,157	-0,1244	-0,003	-0,004	0,3	0,00	112,800	-5,279	-0,047	-0,157	-0,1260	-0,001	-0,004	0,2	0,00	112,800	-5,212	-0,110	-0,157	-0,1244	-0,003	-0,004	0,3	0,00	112,800	-5,212	-0,110	-0,157	-0,1244	-0,003	-0,004	0,3	0,00	112,800	-5,279	-0,047	-0,157	-0,1260	-0,001	-0,004	0,2	0,00	112,800	3,242	0,031	-0,157	0,0774	7,500E-4	-0,004	0,7	0,01	112,800	2,843	0,031	0,157	0,0679	7,500E-4	0,004	0,8	0,01
112,850	-5,218	-0,126	-1,563E-13	-0,1246	-0,003	-3,730E-15	0,2	0,00	112,850	-5,218	-0,126	-1,563E-13	-0,1246	-0,003	-3,730E-15	0,2	0,00	112,850	-5,281	-0,079	-0,157	-0,1261	-0,002	-0,004	0,2	0,00	112,850	-5,218	-0,126	-1,563E-13	-0,1246	-0,003	-3,730E-15	0,2	0,00	112,850	-5,218	-0,126	-1,563E-13	-0,1246	-0,003	-3,730E-15	0,2	0,00	112,850	-5,281	-0,079	-0,157	-0,1261	-0,002	-0,004	0,2	0,00	112,850	3,244	0,047	0,157	0,0774	0,001	0,004	0,6	0,01	112,850	2,845	0,031	4,462E-14	0,0679	7,500E-4	1,066E-15	0,8	0,01
112,900	-5,224	-0,110	0,785	-0,1247	-0,003	0,019	0,2	0,00	112,900	-5,224	-0,110	0,785	-0,1247	-0,003	0,019	0,2	0,00	112,900	-5,287	-0,063	0,942	-0,1262	-0,002	0,023	0,2	0,00	112,900	-5,224	-0,110	0,785	-0,1247	-0,003	0,019	0,2	0,00	112,900	-5,224	-0,110	0,785	-0,1247	-0,003	0,019	0,2	0,00	112,900	-5,287	-0,063	0,942	-0,1262	-0,002	0,023	0,2	0,00	112,900	3,247	0,047	0,000	0,0775	0,001	0,000	0,5	0,01	112,900	2,846	0,031	-0,157	0,0680	7,500E-4	-0,004	0,7	0,01
112,950	-5,229	-0,047	0,785	-0,1248	-0,001	0,019	0,3	0,00	112,950	-5,229	-0,047	0,785	-0,1248	-0,001	0,019	0,3	0,00	112,950	-5,287	0,016	1,100	-0,1262	3,750E-4	0,026	0,2	0,00	112,950	-5,229	-0,047	0,785	-0,1248	-0,001	0,019	0,3	0,00	112,950	-5,229	-0,047	0,785	-0,1248	-0,001	0,019	0,3	0,00	112,950	-5,287	0,016	1,100	-0,1262	3,750E-4	0,026	0,2	0,00	112,950	3,248	0,047	0,157	0,0776	0,001	0,004	0,5	0,00	112,950	2,848	0,016	-0,157	0,0680	3,750E-4	-0,004	0,7	0,01
113,000	-5,229	-0,031	-0,157	-0,1248	-7,500E-4	-0,004	0,3	0,00	113,000	-5,229	-0,031	-0,157	-0,1248	-7,500E-4	-0,004	0,3	0,00	113,000	-5,286	0,047	0,314	-0,1262	0,001	0,007	0,2	0,00	113,000	-5,229	-0,031	-0,157	-0,1248	-7,500E-4	-0,004	0,3	0,00	113,000	-5,229	-0,031	-0,157	-0,1248	-7,500E-4	-0,004	0,3	0,00	113,000	-5,286	0,047	0,314	-0,1262	0,001	0,007	0,2	0,00	113,000	3,252	0,063	0,157	0,0776	0,001	0,004	0,4	0,00	113,000	2,848	0,016	0,314	0,0680	3,750E-4	0,007	0,7	0,01
113,050	-5,232	-0,063	-0,628	-0,1249	-0,001	-0,015	0,3	0,00	113,050	-5,232	-0,063	-0,628	-0,1249	-0,001	-0,015	0,3	0,00	113,050	-5,283	0,047	-0,471	-0,1261	0,001	-0,011	0,2	0,00	113,050	-5,232	-0,063	-0,628	-0,1249	-0,001	-0,015	0,3	0,00	113,050	-5,232	-0,063	-0,628	-0,1249	-0,001	-0,015	0,3	0,00	113,050	-5,283	0,047	-0,471	-0,1261	0,001	-0,011	0,2	0,00	113,050	3,255	0,063	0,157	0,0777	0,001	0,004	0,4	0,00	113,050	2,849	0,047	0,314	0,0680	0,001	0,008	0,6	0,01
113,100	-5,235	-0,094	-0,471	-0,1250	-0,002	-0,011	0,3	0,00	113,100	-5,235	-0,094	-0,471	-0,1250	-0,002	-0,011	0,3	0,00	113,100	-5,281	0,000	-0,628	-0,1261	0,000	-0,015	0,2	0,00	113,100	-5,235	-0,094	-0,471	-0,1250	-0,002	-0,011	0,3	0,00	113,100	-5,235	-0,094	-0,471	-0,1250	-0,002	-0,011	0,3	0,00	113,100	-5,281	0,000	-0,628	-0,1261	0,000	-0,015	0,2	0,00	113,100	3,258	0,079	0,471	0,0778	0,002	0,011	0,3	0,00	113,100	2,853	0,047	-0,157	0,0681	0,001	-0,004	0,6	0,01
113,150	-5,242	-0,110	0,157	-0,1251	-0,003	0,004	0,3	0,00	113,150	-5,242	-0,110	0,157	-0,1251	-0,003	0,004	0,3	0,00	113,150	-5,283	-0,016	-0,157	-0,1261	-3,750E-4	-0,004	0,2	0,00	113,150	-5,242	-0,110	0,157	-0,1251	-0,003	0,004	0,3	0,00	113,150	-5,242	-0,110	0,157	-0,1251	-0,003	0,004	0,3	0,00	113,150	-5,283	-0,016	-0,157	-0,1261	-3,750E-4	-0,004	0,2	0,00	113,150	3,263	0,110	0,314	0,0779	0,003	0,008	0,3	0,00	113,150	2,854	0,031	0,000	0,0681	7,500E-4	0,000	0,5	0,01
113,200	-5,246	-0,079	0,157	-0,1252	-0,002	0,004	0,3	0,00	113,200	-5,246	-0,079	0,157	-0,1252	-0,002	0,004	0,3	0,00	113,200	-5,283	-0,016	2,231E-14	-0,1261	-3,750E-4	5,329E-16	0,2	0,00	113,200	-5,246	-0,079	0,157	-0,1252	-0,002	0,004	0,3	0,00	113,200	-5,246	-0,079	0,157	-0,1252	-0,002	0,004	0,3	0,00	113,200	-5,283	-0,016	2,231E-14	-0,1261	-3,750E-4	5,329E-16	0,2	0,00	113,200	3,269	0,110	-0,471	0,0780	0,003	-0,011	0,3	0,00	113,200	2,856	0,047	-2,082E-16	0,0682	0,001	3,220E-16	0,4	0,00
113,250	-5,250	-0,094	-0,314	-0,1253	-0,002	-0,007	0,3	0,00	113,250	-5,250	-0,094	-0,314	-0,1253	-0,002	-0,007	0,3	0,00	113,250	-5,284	-0,016	0,157	-0,1261	-3,750E-4	0,004	0,2	0,00	113,250	-5,250	-0,094	-0,314	-0,1253	-0,002	-0,007	0,3	0,00	113,250	-5,250	-0,094	-0,314	-0,1253	-0,002	-0,007	0,3	0,00	113,250	-5,284	-0,016	0,157	-0,1261	-3,750E-4	0,004	0,2	0,00	113,250	3,274	0,063	-0,628	0,0782	0,001	-0,015	0,3	0,00	113,250	2,859	0,031	-0,314	0,0683	7,500E-4	-0,008	0,4	0,00
113,300	-5,256	-0,110	-1,339E-13	-0,1255	-0,003	-4,207E-16	0,3	0,00	113,300	-5,256	-0,110	-1,339E-13	-0,1255	-0,003	-4,207E-16	0,3	0,00	113,300	-5,284	0,000	0,157	-0,1261	0,000	0,004	0,2	0,00	113,300	-5,256	-0,110	-1,339E-13	-0,1255	-0,003	-4,207E-16	0,3	0,00	113,300	-5,256	-0,110	-1,339E-13	-0,1255	-0,003	-4,207E-16	0,3	0,00	113,300	-5,284	0,000	0,157	-0,1261	0,000	0,004	0,2	0,00	113,300	3,275	0,047	1,336E-13	0,0782	0,001	3,519E-15	0,3	0,00	113,300	2,859	0,016	2,082E-16	0,0683	3,750E-4	-3,220E-16	0,4	0,00
113,350	-5,261	-0,094	0,471	-0,1256	-0,002	0,011	0,3	0,00	113,350	-5,261	-0,094	0,471	-0,1256	-0,002	0,011	0,3	0,00	113,350	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	113,350	-5,261	-0,094	0,471	-0,1256	-0,002	0,011	0,3	0,00	113,350	-5,261	-0,094	0,471	-0,1256	-0,002	0,011	0,3	0,00	113,350	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	113,350	3,278	0,063	6,696E-14	0,0783	0,002	1,598E-15	0,3	0,00	113,350	2,860	0,031	0,157	0,0683	7,500E-4	0,004	0,4	0,00
113,400	-5,265	-0,063	0,628	-0,1257	-0,001	0,015	0,3	0,00	113,400	-5,265	-0,063	0,628	-0,1257	-0,001	0,015	0,3	0,00	113,400	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	113,400	-5,265	-0,063	0,628	-0,1257	-0,001	0,015	0,3	0,00	113,400	-5,265	-0,063	0,628	-0,1257	-0,001	0,015	0,3	0,00	113,400	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	113,400	3,281	0,047	-0,157	0,0783	0,001	-0,004	0,3	0,00	113,400	2,862	0,031	0,000	0,0683	7,500E-4	0,000	0,4	0,00
113,450	-5,267	-0,031	0,471	-0,1257	-7,500E-4	0,011	0,3	0,00	113,450	-5,267	-0,031	0,471	-0,1257	-7,500E-4	0,011	0,3	0,00	113,450	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	113,450	-5,267	-0,031	0,471	-0,1257	-7,500E-4	0,011	0,3	0,00	113,450	-5,267	-0,031	0,471	-0,1257	-7,500E-4	0,011	0,3	0,00	113,450	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	113,450	3,283	0,047	-6,696E-14	0,0784	0,001	-1,598E-15	0,3	0,00	113,450	2,864	0,031	0,000	0,0684	7,500E-4	0,000	0,4	0,00
113,500	-5,268	-0,016	0,157	-0,1258	-3,750E-4	0,004	0,3	0,00	113,500	-5,268	-0,016	0,157	-0,1258	-3,750E-4	0,004	0,3	0,00	113,500	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	113,500	-5,268	-0,016	0,157	-0,1258	-3,750E-4	0,004	0,3	0,00	113,500	-5,268	-0,016	0,157	-0,1258	-3,750E-4	0,004	0,3	0,00	113,500	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	113,500	3,286	0,047	-0,157	0,0785	0,001	-0,004	0,3	0,00	113,500	2,865	0,031	0,157	0,0684	7,500E-4	0,004	0,3	0,00
113,550	-5,268	-0,016	-0,314	-0,1258	-3,750E-4	-0,007	0,3	0,00	113,550	-5,268	-0,016	-0,314	-0,1258	-3,750E-4	-0,007	0,3	0,00	113,550	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	113,550	-5,268	-0,016	-0,314	-0,1258	-3,750E-4	-0,007	0,3	0,00	113,550	-5,268	-0,016	-0,314	-0,1258	-3,750E-4	-0,007	0,3	0,00	113,550	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	113,550	3,288	0,031	6,696E-14	0,0785	7,500E-4	1,598E-15	0,3	0,00	113,550	2,867	0,047	0,157	0,0684	0,001	0,004	0,3	0,00
113,600	-5,270	-0,047	-0,628	-0,1258	-0,001	-0,015	0,3	0,00	113,600	-5,270	-0,047	-0,628	-0,1258	-0,001	-0,015	0,3	0,00	113,600	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	113,600	-5,270	-0,047	-0,628	-0,1258	-0,001	-0,015	0,3	0,00	113,600	-5,270	-0,047	-0,628	-0,1258	-0,001	-0,015	0,3	0,00	113,600	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	113,600	3,289	0,047	0,157	0,0785	0,001	0,004	0,3	0,00	113,600	2,870	0,047	-0,157	0,0685	0,001	-0,004	0,3	0,00
113,650	-5,273	-0,079	-0,157	-0,1259	-0,002	-0,004	0,3	0,00	113,650	-5,273	-0,079	-0,157	-0,1259	-0,002	-0,004	0,3	0,00	113,650	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	113,650	-5,273	-0,079	-0,157	-0,1259	-0,002	-0,004	0,3	0,00	113,650	-5,273	-0,079	-0,157	-0,1259	-0,002	-0,004	0,3	0,00	113,650	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	113,650	3,292	0,047	0,000	0,0786	0,001	0,000	0,4	0,00	113,650	2,871	0,031	-0,157	0,0686	7,500E-4	-0,004	0,3	0,00
113,700	-5,278	-0,063	0,785	-0,1260	-0,001	0,019	0,3	0,00	113,700	-5,278	-0,063	0,785	-0,1260	-0,001	0,019	0,3	0,00	113,700	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	113,700	-5,278	-0,063	0,785	-0,1260	-0,001	0,019	0,3	0,00	113,700	-5,278	-0,063	0,785	-0,1260	-0,001	0,019	0,3	0,00	113,700	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	113,700	3,294	0,047	0,314	0,0786	0,001	0,007	0,4	0,00	113,700	2,873	0,031	0,000	0,0686	7,500E-4	0,000	0,3	0,00
113,750	-5,279	0,000	0,471	-0,1260	0,000	0,011	0,3	0,00	113,750	-5,279	0,000	0,471	-0,1260	0,000	0,011	0,3	0,00	113,750	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	113,750	-5,279	0,000	0,471	-0,1260	0,000	0,011	0,3	0,00	113,750	-5,279	0,000	0,471	-0,1260	0,000	0,011	0,3	0,00	113,750	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	113,750	3,297	0,079	0,785	0,0787	0,002	0,019	0,4	0,00	113,750	2,875	0,031	-4,462E-14	0,0686	7,500E-4	-1,066E-15	0,3	0,00
113,800	-5,278	-0,016	-0,628	-0,1260	-3,750E-4	-0,015	0,3	0,00	113,800	-5,278	-0,016	-0,628	-0,1260	-3,750E-4	-0,015	0,3	0,00	113,800	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	113,800	-5,278	-0,016	-0,628	-0,1260	-3,750E-4	-0,015	0,3	0,00	113,800	-5,278	-0,016	-0,628	-0,1260	-3,750E-4	-0,015	0,3	0,00	113,800	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	113,800	3,302	0,126	0,471	0,0788	0,003	0,011	0,5	0,00	113,800	2,876	0,031	-4,462E-14	0,0687	7,500E-4	-1,066E-15	0,4	0,00
113,850	-5,281	-0,063	-0,157	-0,1261	-0,001	-0,004	0,3	0,00	113,850	-5,281	-0,063	-0,157	-0,1261	-0,001	-0,004	0,3	0,00	113,850	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	113,850	-5,281	-0,063	-0,157	-0,1261	-0,001	-0,004	0,3	0,00	113,850	-5,281	-0,063	-0,157	-0,1261	-0,001	-0,004	0,3	0,00	113,850	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	113,850	3,310	0,126	-0,471	0,0790	0,003	-0,011	0,4	0,00	113,850	2,878	0,031	0,157	0,0687	7,500E-4	0,004	0,4	0,00
113,900	-5,284	-0,031	0,628	-0,1261	-7,500E-4	0,015	0,3	0,00	113,900	-5,284	-0,031	0,628	-0,1261	-7,500E-4	0,015	0,3	0,00	113,900	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	113,900	-5,284	-0,031	0,628	-0,1261	-7,500E-4	0,015	0,3	0,00	113,900	-5,284	-0,031	0,628	-0,1261	-7,500E-4	0,015	0,3	0,00	113,900	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	113,900	3,314	0,079	-0,628	0,0791	0,002	-0,015	0,4	0,00	113,900	2,879	0,047	0,157	0,0687	0,001	0,004	0,4	0,00
113,950	-5,284	0,000	0,471	-0,1261	0,000	0,011	0,3	0,00	113,950	-5,284	0,000	0,471	-0,1261	0,000	0,011	0,3	0,00	113,950	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	113,950	-5,284	0,000	0,471	-0,1261	0,000	0,011	0,3	0,00	113,950	-5,284	0,000	0,471	-0,1261	0,000	0,011	0,3	0,00	113,950	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	113,950	3,318	0,063	-0,157	0,0792	0,002	-0,004	0,3	0,00	113,950	2,882	0,047	-0,157	0,0688	0,001	-0,004	0,4	0,00
114,000	-5,284	0,016	0,157	-0,1261	3,750E-4	0,004	0,3	0,00	114,000	-5,284	0,016	0,157	-0,1261	3,750E-4	0,004	0,3	0,00	114,000	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	114,000	-5,284	0,016	0,157	-0,1261	3,750E-4	0,004	0,3	0,00	114,000	-5,284	0,016	0,157	-0,1261	3,750E-4	0,004	0,3	0,00	114,000	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	114,000	3,321	0,063	-0,157	0,0793	0,001	-0,004	0,3	0,00	114,000	2,884	0,031	-0,157	0,0689	7,500E-4	-0,004	0,4	0,00
114,050	-5,283	0,016	2,231E-14	-0,1261	3,750E-4	5,329E-16	0,3	0,00	114,050	-5,283	0,016	2,231E-14	-0,1261	3,750E-4	5,329E-16	0,3	0,00	114,050	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	114,050	-5,283	0,016	2,231E-14	-0,1261	3,750E-4	5,329E-16	0,3	0,00	114,050	-5,283	0,016	2,231E-14	-0,1261	3,750E-4	5,329E-16	0,3	0,00	114,050	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	114,050	3,324	0,047	-0,314	0,0794	0,001	-0,007	0,3	0,00	114,050	2,886	0,031	-4,462E-14	0,0689	7,500E-4	-1,066E-15	0,4	0,00
114,100	-5,283	0,016	2,231E-14	-0,1261	3,750E-4	5,329E-16	0,3	0,00	114,100	-5,283	0,016	2,231E-14	-0,1261	3,750E-4	5,329E-16	0,3	0,00	114,100	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	114,100	-5,283	0,016	2,231E-14	-0,1261	3,750E-4	5,329E-16	0,3	0,00	114,100	-5,283	0,016	2,231E-14	-0,1261	3,750E-4	5,329E-16	0,3	0,00	114,100	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	114,100	3,325	0,031	-0,157	0,0794	7,500E-4	-0,004	0,3	0,00	114,100	2,887	0,031	4,462E-14	0,0689	7,500E-4	1,066E-15	0,4	0,00
114,150	-5,281	0,016	-0,157	-0,1261	3,750E-4	-0,004	0,3	0,00	114,150	-5,281	0,016	-0,157	-0,1261	3,750E-4	-0,004	0,3	0,00	114,150	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	114,150	-5,281	0,016	-0,157	-0,1261	3,750E-4	-0,004	0,3	0,00	114,150	-5,281	0,016	-0,157	-0,1261	3,750E-4	-0,004	0,3	0,00	114,150	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	114,150	3,327	0,031	0,000	0,0794	7,500E-4	0,000	0,2	0,00	114,150	2,889	0,031	4,462E-14	0,0690	7,500E-4	1,066E-15	0,4	0,00
114,200	-5,281	0,000	-0,157	-0,1261	0,000	-0,004	0,3	0,00	114,200	-5,281	0,000	-0,157	-0,1261	0,000	-0,004	0,3	0,00	114,200	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	114,200	-5,281	0,000	-0,157	-0,1261	0,000	-0,004	0,3	0,00	114,200	-5,281	0,000	-0,157	-0,1261	0,000	-0,004	0,3	0,00	114,200	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	114,200	3,329	0,031	-4,462E-14	0,0795	7,500E-4	-1,066E-15	0,2	0,00	114,200	2,890	0,031	0,157	0,0690	7,500E-4	0,004	0,4	0,00
114,250	-5,281	0,000	0,000	-0,1261	0,000	0,000	0,3	0,00	114,250	-5,281	0,000	0,000	-0,1261	0,000	0,000	0,3	0,00	114,250	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	114,250	-5,281	0,000	0,000	-0,1261	0,000	0,000	0,3	0,00	114,250	-5,281	0,000	0,000	-0,1261	0,000	0,000	0,3	0,00	114,250	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	114,250	3,330	0,031	-0,157	0,0795	7,500E-4	-0,004	0,2	0,00	114,250	2,892	0,047	0,314	0,0690	0,001	0,007	0,4	0,00
114,300	-5,281	0,000	0,000	-0,1261	0,000	0,000	0,3	0,00	114,300	-5,281	0,000	0,000	-0,1261	0,000	0,000	0,3	0,00	114,300	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	114,300	-5,281	0,000	0,000	-0,1261	0,000	0,000	0,3	0,00	114,300	-5,281	0,000	0,000	-0,1261	0,000	0,000	0,3	0,00	114,300	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	114,300	3,332	0,016	0,157	0,0795	3,750E-4	0,004	0,2	0,00	114,300	2,895	0,063	-0,157	0,0691	0,001	-0,004	0,4	0,00
114,350	-5,281	0,000	0,000	-0,1261	0,000	0,000	0,3	0,00	114,350	-5,281	0,000	0,000	-0,1261	0,000	0,000	0,3	0,00	114,350	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	114,350	-5,281	0,000	0,000	-0,1261	0,000	0,000	0,3	0,00	114,350	-5,281	0,000	0,000	-0,1261	0,000	0,000	0,3	0,00	114,350	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	114,350	3,332	0,047	0,471	0,0795	0,001	0,011	0,2	0,00	114,350	2,898	0,031	-0,471	0,0692	7,500E-4	-0,011	0,4	0,00
114,400	-5,281	0,000	0,000	-0,1261	0,000	0,000	0,3	0,00	114,400	-5,281	0,000	0,000	-0,1261	0,000	0,000	0,3	0,00	114,400	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	114,400	-5,281	0,000	0,000	-0,1261	0,000	0,000	0,3	0,00	114,400	-5,281	0,000	0,000	-0,1261	0,000	0,000	0,3	0,00	114,400	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	114,400	3,336	0,063	0,000	0,0797	0,002	0,000	0,2	0,00	114,400	2,898	0,016	2,082E-16	0,0692	3,750E-4	-3,220E-16	0,4	0,00
114,450	-5,281	0,000	0,000	-0,1261	0,000	0,000	0,3	0,00	114,450	-5,281	0,000	0,000	-0,1261	0,000	0,000	0,3	0,00	114,450	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	114,450	-5,281	0,000	0,000	-0,1261	0,000	0,000	0,3	0,00	114,450	-5,281	0,000	0,000	-0,1261	0,000	0,000	0,3	0,00	114,450	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	114,450	3,338	0,047	-4,483E-14	0,0797	0,001	-7,438E-16	0,2	0,00	114,450	2,900	0,031	0,157	0,0692	7,500E-4	0,004	0,4	0,00
114,500	-5,281	0,000	0,000	-0,1261	0,000	0,000	0,3	0,00	114,500	-5,281	0,000	0,000	-0,1261	0,000	0,000	0,3	0,00	114,500	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	114,500	-5,281	0,000	0,000	-0,1261	0,000	0,000	0,3	0,00	114,500	-5,281	0,000	0,000	-0,1261	0,000	0,000	0,3	0,00	114,500	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	114,500	3,341	0,063	0,471	0,0798	0,001	0,011	0,2	0,00	114,500	2,901	0,031	-4,462E-14	0,0693	7,500E-4	-1,066E-15	0,4	0,00
114,550	-5,281	0,000	0,000	-0,1261	0,000	0,000	0,3	0,00	114,550	-5,281	0,000	0,000	-0,1261	0,000	0,000	0,3	0,00	114,550	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	114,550	-5,281	0,000	0,000	-0,1261	0,000	0,000	0,3	0,00	114,550	-5,281	0,000	0,000	-0,1261	0,000	0,000	0,3	0,00	114,550	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	114,550	3,344	0,094	0,157	0,0798	0,002	0,004	0,2	0,00	114,550	2,903	0,031	0,157	0,0693	7,500E-4	0,004	0,4	0,00
114,600	-5,281	0,000	0,000	-0,1261	0,000	0,000	0,3	0,00	114,600	-5,281	0,000	0,000	-0,1261	0,000	0,000	0,3	0,00	114,600	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	114,600	-5,281	0,000	0,000	-0,1261	0,000	0,000	0,3	0,00	114,600	-5,281	0,000	0,000	-0,1261	0,000	0,000	0,3	0,00	114,600	-5,284	0,000	0,000	-0,1261	0,000	0,000	0,2	0,00	114,600	3,351	0,079	-0,785	0,0800	0,002	-0,019	0,2	0,00	114,600	2,904	0,047	8,903E-14	0,0693	0,001	2,454E-15	0,4	0,00
