4-b-Kopplung-in Phase- Edelstahl;4-b-Kopplung-in Phase- Edelstahl;4-b-Kopplung-in Phase- Edelstahl;4-b-Kopplung-in Phase- Edelstahl;4-b-Kopplung-gegen Phase- Edelstahl;4-b-Kopplung-gegen Phase- Edelstahl;4-b-Kopplung-gegen Phase- Edelstahl;4-b-Kopplung-gegen Phase- Edelstahl;4-b-Kopplung-Schwebung- Edelstahl;4-b-Kopplung-Schwebung- Edelstahl;4-b-Kopplung-Schwebung- Edelstahl;4-b-Kopplung-Schwebung- Edelstahl
Zeit (s);Position (cm);Geschwindigkeit (m/s);Beschleunigung (m/s²);Zeit (s);Position (cm);Geschwindigkeit (m/s);Beschleunigung (m/s²);Zeit (s);Position (cm);Geschwindigkeit (m/s);Beschleunigung (m/s²)
29.94;46.61;-0.1;-0.01;29.94;46.49;-0.13;0.11;29.94;46.78;-0.21;-0.01
29.96;46.4;-0.1;0.11;29.96;46.25;-0.12;0.11;29.96;46.36;-0.21;0.09
29.98;46.19;-0.1;0.12;29.98;46.01;-0.12;0.1;29.98;45.95;-0.2;0.32
30;46.01;-0.1;-0.11;30;45.77;-0.12;0.22;30;45.55;-0.19;0.34
30.02;45.8;-0.1;-0.01;30.02;45.54;-0.11;0.11;30.02;45.17;-0.19;0.11
30.04;45.59;-0.1;0.22;30.04;45.32;-0.11;0.09;30.04;44.8;-0.19;0.09
30.06;45.4;-0.09;0.12;30.06;45.09;-0.11;0.32;30.06;44.42;-0.19;0.43
30.08;45.21;-0.09;-0.13;30.08;44.89;-0.1;0.33;30.08;44.05;-0.17;0.44
30.1;45.03;-0.1;0.19;30.1;44.7;-0.09;0.21;30.1;43.73;-0.17;0.31
30.12;44.81;-0.09;0.57;30.12;44.51;-0.09;0.32;30.12;43.38;-0.16;0.54
30.14;44.68;-0.08;0.01;30.14;44.33;-0.08;0.44;30.14;43.09;-0.15;0.44
30.16;44.51;-0.09;-0.13;30.16;44.18;-0.07;0.33;30.16;42.79;-0.14;0.32
30.18;44.33;-0.08;0.22;30.18;44.04;-0.07;0.21;30.18;42.52;-0.13;0.42
30.2;44.18;-0.08;0.22;30.2;43.9;-0.07;0.31;30.2;42.26;-0.13;0.53
30.22;44.02;-0.07;0.22;30.22;43.78;-0.06;0.54;30.22;42.02;-0.11;0.65
30.24;43.89;-0.07;0.11;30.24;43.68;-0.04;0.55;30.24;41.81;-0.1;0.65
30.26;43.75;-0.07;0.09;30.26;43.61;-0.03;0.32;30.26;41.62;-0.09;0.54
30.28;43.61;-0.07;0.32;30.28;43.54;-0.03;0.32;30.28;41.46;-0.08;0.42
30.3;43.49;-0.06;0.34;30.3;43.48;-0.02;0.43;30.3;41.3;-0.07;0.64
30.32;43.38;-0.05;0.11;30.32;43.45;-0.01;0.42;30.32;41.18;-0.05;0.77
30.34;43.28;-0.05;0.09;30.34;43.43;-0.01;0.54;30.34;41.09;-0.04;0.54
30.36;43.18;-0.05;0.32;30.36;43.43;0.01;0.55;30.36;41.03;-0.03;0.42
30.38;43.09;-0.04;0.44;30.38;43.46;0.02;0.32;30.38;40.97;-0.02;0.53
30.4;43.02;-0.03;0.22;30.4;43.5;0.02;0.32;30.4;40.94;-0.01;0.65
30.42;42.97;-0.03;0.09;30.42;43.55;0.03;0.43;30.42;40.93;0;0.65
30.44;42.9;-0.03;0.32;30.44;43.61;0.04;0.43;30.44;40.95;0.02;0.54
30.46;42.86;-0.02;0.33;30.46;43.7;0.05;0.43;30.46;41;0.03;0.42
30.48;42.83;-0.01;0.22;30.48;43.8;0.06;0.43;30.48;41.05;0.03;0.53
30.5;42.81;-0.01;0.22;30.5;43.92;0.06;0.44;30.5;41.14;0.05;0.65
30.52;42.79;0;0.21;30.52;44.06;0.07;0.33;30.52;41.24;0.06;0.54
30.54;42.79;-0.000535;0.32;30.54;44.21;0.08;0.21;30.54;41.37;0.07;0.43
30.56;42.79;0.01;0.33;30.56;44.36;0.08;0.32;30.56;41.51;0.08;0.43
30.58;42.83;0.01;0.21;30.58;44.54;0.09;0.33;30.58;41.68;0.09;0.43
30.6;42.84;0.02;0.21;30.6;44.72;0.09;0.21;30.6;41.85;0.09;0.44
30.62;42.89;0.02;0.21;30.62;44.91;0.1;0.21;30.62;42.06;0.1;0.32
30.64;42.93;0.03;0.32;30.64;45.12;0.1;0.21;30.64;42.26;0.11;0.32
30.66;43;0.03;0.33;30.66;45.32;0.11;0.22;30.66;42.49;0.12;0.33
30.68;43.06;0.04;0.21;30.68;45.55;0.11;0.11;30.68;42.73;0.12;0.21
30.7;43.15;0.04;0.24;30.7;45.77;0.11;0.11;30.7;42.97;0.12;0.32
30.72;43.23;0.05;-0.24;30.72;45.99;0.12;0.11;30.72;43.22;0.13;0.34
30.74;43.34;0.03;0.16;30.74;46.24;0.12;-0.01;30.74;43.5;0.14;0.11
30.76;43.37;0.05;1.13;30.76;46.46;0.12;0.11;30.76;43.77;0.14;0.1
30.78;43.56;0.08;0.24;30.78;46.7;0.12;0.12;30.78;44.05;0.14;0.22
30.8;43.68;0.06;-0.24;30.8;46.94;0.12;-0.1;30.8;44.34;0.15;0.11
30.82;43.82;0.07;0.21;30.82;47.18;0.12;-0.22;30.82;44.63;0.15;6.94E-14
30.84;43.95;0.07;0.21;30.84;47.4;0.11;-0.11;30.84;44.92;0.15;0.01
30.86;44.11;0.08;0.21;30.86;47.63;0.11;0.01;30.86;45.22;0.15;-0.11
30.88;44.26;0.08;0.22;30.88;47.85;0.11;-0.1;30.88;45.51;0.14;-0.11
30.9;44.43;0.09;0.11;30.9;48.08;0.11;-0.21;30.9;45.78;0.14;0.01
30.92;44.61;0.09;-0.01;30.92;48.28;0.1;-0.21;30.92;46.08;0.14;-0.11
30.94;44.78;0.09;0.1;30.94;48.49;0.1;-0.21;30.94;46.35;0.14;-0.11
30.96;44.95;0.09;0.22;30.96;48.68;0.09;-0.21;30.96;46.63;0.14;-0.1
30.98;45.14;0.09;0.11;30.98;48.87;0.09;-0.31;30.98;46.9;0.13;-0.21
31;45.33;0.09;-0.01;31;49.04;0.08;-0.44;31;47.16;0.13;-0.21
31.02;45.52;0.09;0.11;31.02;49.2;0.07;-0.33;31.02;47.42;0.13;-0.32
31.04;45.7;0.1;0.11;31.04;49.34;0.07;-0.21;31.04;47.66;0.12;-0.33
31.06;45.91;0.1;-0.01;31.06;49.48;0.07;-0.31;31.06;47.89;0.11;-0.21
31.08;46.1;0.1;0.11;31.08;49.6;0.06;-0.54;31.08;48.11;0.11;-0.32
31.1;46.31;0.1;0.11;31.1;49.7;0.04;-0.55;31.1;48.32;0.1;-0.33
31.12;46.51;0.1;0;31.12;49.77;0.03;-0.33;31.12;48.51;0.09;-0.21
31.14;46.72;0.1;3.47E-14;31.14;49.84;0.03;-0.21;31.14;48.7;0.09;-0.31
31.16;46.92;0.1;0.01;31.16;49.89;0.03;-0.31;31.16;48.87;0.08;-0.43
31.18;47.13;0.1;-0.11;31.18;49.95;0.02;-0.54;31.18;49.03;0.07;-0.43
31.2;47.34;0.1;-0.11;31.2;49.97;0;-0.55;31.2;49.17;0.07;-0.44
31.22;47.53;0.1;3.47E-14;31.22;49.97;0;-0.43;31.22;49.29;0.06;-0.33
31.24;47.73;0.1;0.01;31.24;49.95;-0.01;-0.43;31.24;49.39;0.05;-0.21
31.26;47.92;0.1;-0.1;31.26;49.92;-0.02;-0.43;31.26;49.5;0.05;-0.31
31.28;48.13;0.09;-0.23;31.28;49.87;-0.03;-0.44;31.28;49.58;0.04;-0.54
31.3;48.3;0.09;-0.01;31.3;49.8;-0.04;-0.32;31.3;49.65;0.03;-0.55
31.32;48.49;0.09;0.13;31.32;49.71;-0.04;-0.31;31.32;49.69;0.02;-0.33
31.34;48.68;0.1;-0.21;31.34;49.63;-0.05;-0.55;31.34;49.72;0.01;-0.21
31.36;48.87;0.09;-0.34;31.36;49.51;-0.06;-0.45;31.36;49.74;0.01;-0.31
31.38;49.02;0.08;-0.11;31.38;49.37;-0.07;-0.22;31.38;49.76;0.000622;-0.44
31.4;49.2;0.08;-0.1;31.4;49.24;-0.07;-0.21;31.4;49.74;-0.01;-0.33
31.42;49.35;0.08;-0.21;31.42;49.08;-0.08;-0.32;31.42;49.73;-0.01;-0.22
31.44;49.51;0.07;-0.22;31.44;48.93;-0.09;-0.44;31.44;49.69;-0.02;-0.2
31.46;49.65;0.07;-0.1;31.46;48.74;-0.09;-0.34;31.46;49.66;-0.02;-0.43
31.48;49.78;0.07;-0.2;31.48;48.55;-0.1;-0.11;31.48;49.61;-0.03;-0.45
31.5;49.92;0.06;-0.45;31.5;48.35;-0.1;-0.09;31.5;49.52;-0.04;-0.11
31.52;50.03;0.05;-0.23;31.52;48.16;-0.1;-0.33;31.52;49.46;-0.04;-0.1
31.54;50.13;0.05;0.01;31.54;47.93;-0.11;-0.23;31.54;49.37;-0.04;-0.21
31.56;50.23;0.05;-0.09;31.56;47.71;-0.11;0.01;31.56;49.29;-0.05;-0.33
31.58;50.34;0.05;-0.31;31.58;47.49;-0.11;-0.11;31.58;49.18;-0.06;-0.23
31.6;50.43;0.04;-0.44;31.6;47.26;-0.12;-0.11;31.6;49.06;-0.06;0.01
31.62;50.5;0.03;-0.33;31.62;47.02;-0.12;-6.94E-14;31.62;48.96;-0.06;-0.11
31.64;50.55;0.03;-0.21;31.64;46.8;-0.12;-6.94E-14;31.64;48.84;-0.06;-0.12
31.66;50.6;0.02;-0.22;31.66;46.56;-0.12;0;31.66;48.72;-0.06;0.01
31.68;50.63;0.02;-0.1;31.68;46.34;-0.12;-0.01;31.68;48.6;-0.06;-0.11
31.7;50.67;0.02;-0.2;31.7;46.09;-0.12;0.1;31.7;48.48;-0.06;-0.12
31.72;50.71;0.01;-0.44;31.72;45.87;-0.11;0.22;31.72;48.34;-0.06;0.12
31.74;50.71;0.000317;-0.33;31.74;45.65;-0.11;0.22;31.74;48.22;-0.06;8.1E-05
31.76;50.71;0;-0.22;31.76;45.44;-0.1;0.11;31.76;48.1;-0.06;-0.02
31.78;50.69;-0.01;-0.22;31.78;45.23;-0.1;0.1;31.78;47.96;-0.06;0.23
31.8;50.67;-0.01;-0.22;31.8;45.02;-0.1;0.21;31.8;47.86;-0.06;7.57E-05
31.82;50.64;-0.02;-0.21;31.82;44.84;-0.1;0.32;31.82;47.74;-0.06;-0.01
31.84;50.61;-0.02;-0.32;31.84;44.64;-0.09;0.33;31.84;47.62;-0.06;0.22
31.86;50.56;-0.03;-0.33;31.86;44.49;-0.08;0.21;31.86;47.51;-0.05;0.22
31.88;50.49;-0.03;-0.22;31.88;44.32;-0.08;0.32;31.88;47.41;-0.05;0.11
31.9;50.42;-0.04;-0.22;31.9;44.18;-0.07;0.32;31.9;47.32;-0.05;0.1
31.92;50.33;-0.04;-0.21;31.92;44.04;-0.07;0.32;31.92;47.22;-0.04;0.22
31.94;50.25;-0.05;-0.33;31.94;43.92;-0.06;0.43;31.94;47.15;-0.04;0.22
31.96;50.15;-0.06;-0.22;31.96;43.81;-0.05;0.43;31.96;47.06;-0.03;0.22
31.98;50.03;-0.06;-0.09;31.98;43.73;-0.04;0.43;31.98;47.01;-0.03;0.11
32;49.92;-0.06;-0.33;32;43.66;-0.03;0.44;32;46.94;-0.03;0.1
32.02;49.79;-0.07;-0.22;32.02;43.6;-0.02;0.32;32.02;46.89;-0.03;0.21
32.04;49.65;-0.07;-0.1;32.04;43.57;-0.02;0.31;32.04;46.84;-0.02;0.32
32.06;49.51;-0.07;-0.22;32.06;43.53;-0.01;0.54;32.06;46.8;-0.01;0.33
32.08;49.36;-0.08;-0.11;32.08;43.53;0;0.55;32.08;46.79;-0.01;0.22
32.1;49.2;-0.08;-0.1;32.1;43.55;0.01;0.32;32.1;46.77;0;0.22
32.12;49.05;-0.08;-0.22;32.12;43.58;0.02;0.31;32.12;46.77;0;0.11
32.14;48.88;-0.09;-0.11;32.14;43.61;0.02;0.54;32.14;46.77;-0.000292;0.09
32.16;48.71;-0.09;-0.1;32.16;43.68;0.04;0.44;32.16;46.77;0;0.33
32.18;48.53;-0.09;-0.22;32.18;43.77;0.04;0.32;32.18;46.78;0.01;0.23
32.2;48.35;-0.09;-0.23;32.2;43.85;0.05;0.44;32.2;46.82;0.01;-0.01
32.22;48.16;-0.1;-0.01;32.22;43.97;0.06;0.32;32.22;46.83;0.01;0.21
32.24;47.95;-0.09;0.12;32.24;44.09;0.06;0.43;32.24;46.87;0.02;0.34
32.26;47.78;-0.09;-0.11;32.26;44.23;0.08;0.44;32.26;46.92;0.03;0.11
32.28;47.57;-0.1;-0.11;32.28;44.4;0.08;0.21;32.28;46.97;0.03;2.29E-13
32.3;47.38;-0.1;-0.11;32.3;44.55;0.09;0.21;32.3;47.02;0.03;2.29E-13
32.32;47.18;-0.1;-0.01;32.32;44.74;0.09;0.21;32.32;47.07;0.03;-0.01
32.34;46.97;-0.1;0.12;32.34;44.91;0.09;0.32;32.34;47.12;0.03;0.1
32.36;46.78;-0.1;-0.11;32.36;45.12;0.1;0.33;32.36;47.17;0.03;0.22
32.38;46.57;-0.1;-0.01;32.38;45.32;0.11;0.22;32.38;47.24;0.03;0.11
32.4;46.37;-0.1;0.23;32.4;45.55;0.11;0.11;32.4;47.31;0.03;0.01
32.42;46.18;-0.09;0.01;32.42;45.77;0.11;0.11;32.42;47.38;0.03;-0.11
32.44;45.99;-0.1;-0.12;32.44;45.99;0.12;0.11;32.44;47.45;0.03;-0.11
32.46;45.78;-0.1;0.1;32.46;46.24;0.12;-0.01;32.46;47.5;0.03;0.01
32.48;45.59;-0.09;0.22;32.48;46.46;0.12;0.11;32.48;47.57;0.03;-0.11
32.5;45.4;-0.09;0.11;32.5;46.7;0.12;0.11;32.5;47.62;0.03;-0.11
32.52;45.23;-0.09;-0.01;32.52;46.94;0.12;0.01;32.52;47.67;0.03;0.01
32.54;45.04;-0.09;0.1;32.54;47.18;0.12;-0.11;32.54;47.73;0.03;-0.1
32.56;44.87;-0.09;0.22;32.56;47.42;0.12;-0.11;32.56;47.78;0.02;-0.21
32.58;44.7;-0.08;0.11;32.58;47.64;0.12;0.02;32.58;47.81;0.02;-0.21
32.6;44.54;-0.08;-0.01;32.6;47.89;0.12;-0.21;32.6;47.85;0.01;-0.21
32.62;44.37;-0.08;0.21;32.62;48.11;0.11;-0.23;32.62;47.87;0.01;-0.21
32.64;44.21;-0.07;0.33;32.64;48.32;0.11;0.02;32.64;47.88;0;-0.22
32.66;44.08;-0.07;0.22;32.66;48.54;0.11;-0.2;32.66;47.88;0;-0.11
32.68;43.94;-0.06;0.11;32.68;48.75;0.1;-0.44;32.68;47.88;0.000299;-0.09
32.7;43.82;-0.06;0.09;32.7;48.94;0.09;-0.21;32.7;47.89;0;-0.32
32.72;43.68;-0.06;0.33;32.72;49.11;0.09;-0.2;32.72;47.87;-0.01;-0.33
32.74;43.57;-0.05;0.22;32.74;49.3;0.08;-0.44;32.74;47.84;-0.02;-0.22
32.76;43.47;-0.05;0.1;32.76;49.44;0.07;-0.32;32.76;47.8;-0.02;-0.21
32.78;43.37;-0.05;0.21;32.78;49.6;0.07;-0.32;32.78;47.75;-0.03;-0.32
32.8;43.28;-0.04;0.32;32.8;49.72;0.06;-0.32;32.8;47.7;-0.03;-0.34
32.82;43.19;-0.03;0.33;32.82;49.84;0.06;-0.31;32.82;47.61;-0.04;-0.1
32.84;43.14;-0.03;0.22;32.84;49.94;0.05;-0.54;32.84;47.55;-0.04;-0.2
32.86;43.07;-0.03;0.22;32.86;50.03;0.04;-0.55;32.86;47.46;-0.05;-0.44
32.88;43.04;-0.02;0.22;32.88;50.08;0.03;-0.32;32.88;47.36;-0.06;-0.33
32.9;42.98;-0.02;0.22;32.9;50.14;0.02;-0.31;32.9;47.24;-0.06;-0.22
32.92;42.97;-0.01;0.21;32.92;50.17;0.01;-0.54;32.92;47.12;-0.06;-0.22
32.94;42.93;-0.01;0.32;32.94;50.19;0.000627;-0.55;32.94;46.98;-0.07;-0.11
32.96;42.93;-0.000268;0.33;32.96;50.17;-0.01;-0.32;32.96;46.84;-0.07;-0.09
32.98;42.93;0;0.21;32.98;50.16;-0.01;-0.31;32.98;46.71;-0.07;-0.32
33;42.95;0.01;0.21;33;50.12;-0.02;-0.42;33;46.55;-0.08;-0.34
33.02;42.96;0.01;0.21;33.02;50.07;-0.03;-0.54;33.02;46.38;-0.09;-0.11
33.04;43;0.02;0.21;33.04;50.01;-0.04;-0.55;33.04;46.21;-0.09;0.01
33.06;43.03;0.02;0.32;33.06;49.9;-0.05;-0.32;33.06;46.04;-0.09;-0.22
33.08;43.08;0.03;0.33;33.08;49.8;-0.06;-0.31;33.08;45.87;-0.09;-0.23
33.1;43.15;0.03;0.21;33.1;49.68;-0.06;-0.44;33.1;45.66;-0.09;0.01
33.12;43.22;0.04;0.21;33.12;49.55;-0.07;-0.32;33.12;45.49;-0.09;-0.11
33.14;43.3;0.04;0.21;33.14;49.39;-0.08;-0.32;33.14;45.28;-0.1;-0.01
33.16;43.39;0.05;0.22;33.16;49.24;-0.09;-0.45;33.16;45.09;-0.09;0.11
33.18;43.49;0.05;0.11;33.18;49.05;-0.09;-0.22;33.18;44.9;-0.09;0.01
33.2;43.6;0.05;-0.02;33.2;48.86;-0.09;-0.21;33.2;44.72;-0.09;-0.11
33.22;43.7;0.05;0.31;33.22;48.67;-0.1;-0.34;33.22;44.53;-0.1;-0.01
33.24;43.8;0.06;0.56;33.24;48.45;-0.11;-0.1;33.24;44.32;-0.09;0.22
33.26;43.95;0.07;0.11;33.26;48.24;-0.11;-0.21;33.26;44.15;-0.09;0.11
33.28;44.09;0.07;-0.01;33.28;48.02;-0.12;-0.34;33.28;43.96;-0.09;0.1
33.3;44.23;0.07;0.22;33.3;47.78;-0.12;-0.12;33.3;43.78;-0.09;0.21
33.32;44.38;0.08;0.1;33.32;47.54;-0.12;0.01;33.32;43.61;-0.08;0.33
33.34;44.54;0.08;0.21;33.34;47.3;-0.12;-0.1;33.34;43.46;-0.07;0.22
33.36;44.69;0.09;0.23;33.36;47.06;-0.12;-0.23;33.36;43.32;-0.07;0.09
33.38;44.88;0.09;-0.01;33.38;46.8;-0.13;-0.01;33.38;43.16;-0.07;0.32
33.4;45.03;0.09;0.11;33.4;46.54;-0.12;0.11;33.4;43.04;-0.06;0.32
33.42;45.22;0.09;0.11;33.42;46.3;-0.12;-0.01;33.42;42.92;-0.06;0.32
33.44;45.4;0.09;-0.01;33.44;46.04;-0.13;0.11;33.44;42.82;-0.05;0.32
33.46;45.59;0.09;0.1;33.46;45.8;-0.12;0.1;33.46;42.73;-0.04;0.32
33.48;45.76;0.09;0.24;33.48;45.56;-0.12;0.21;33.48;42.64;-0.03;0.44
33.5;45.96;0.1;-0.11;33.5;45.32;-0.11;0.34;33.5;42.59;-0.03;0.32
33.52;46.15;0.09;-0.14;33.52;45.11;-0.11;-0.01;33.52;42.54;-0.02;0.42
33.54;46.32;0.09;0.34;33.54;44.89;-0.11;0.09;33.54;42.5;-0.01;0.55
33.56;46.53;0.1;0.13;33.56;44.66;-0.1;0.44;33.56;42.5;-0.000266;0.32
33.58;46.74;0.1;-0.22;33.58;44.47;-0.09;0.33;33.58;42.5;0;0.42
33.6;46.93;0.09;-0.11;33.6;44.28;-0.09;0.21;33.6;42.52;0.02;0.54
33.62;47.12;0.09;4.54E-13;33.62;44.11;-0.09;0.32;33.62;42.57;0.03;0.42
33.64;47.3;0.09;4.54E-13;33.64;43.94;-0.08;0.44;33.64;42.62;0.03;0.54
33.66;47.49;0.09;-4.89E-13;33.66;43.8;-0.07;0.32;33.66;42.7;0.05;0.44
33.68;47.68;0.09;0.01;33.68;43.66;-0.07;0.32;33.68;42.8;0.05;0.31
33.7;47.87;0.09;-0.1;33.7;43.54;-0.06;0.43;33.7;42.91;0.06;0.54
33.72;48.06;0.09;-0.22;33.72;43.44;-0.05;0.43;33.72;43.04;0.07;0.54
33.74;48.23;0.09;-0.11;33.74;43.35;-0.04;0.43;33.74;43.2;0.08;0.43
33.76;48.41;0.09;-2.43E-13;33.76;43.28;-0.03;0.43;33.76;43.37;0.09;0.43
33.78;48.58;0.09;0.02;33.78;43.23;-0.02;0.43;33.78;43.55;0.1;0.44
33.8;48.75;0.09;-0.21;33.8;43.19;-0.01;0.43;33.8;43.76;0.11;0.32
33.82;48.92;0.08;-0.34;33.82;43.17;0;0.42;33.82;43.98;0.11;0.32
33.84;49.06;0.07;-0.12;33.84;43.17;0;0.54;33.84;44.2;0.12;0.44
33.86;49.22;0.07;0.01;33.86;43.19;0.02;0.55;33.86;44.46;0.13;0.32
33.88;49.35;0.07;-0.09;33.88;43.24;0.03;0.32;33.88;44.72;0.13;0.32
33.9;49.51;0.07;-0.32;33.9;43.29;0.03;0.31;33.9;44.99;0.14;0.44
33.92;49.63;0.06;-0.34;33.92;43.36;0.04;0.54;33.92;45.28;0.15;0.33
33.94;49.75;0.06;-0.11;33.94;43.44;0.05;0.55;33.94;45.59;0.15;0.21
33.96;49.85;0.06;-0.09;33.96;43.56;0.06;0.32;33.96;45.9;0.16;0.22
33.98;49.98;0.05;-0.33;33.98;43.68;0.06;0.32;33.98;46.23;0.16;0.11
34;50.06;0.04;-0.21;34;43.82;0.07;0.44;34;46.56;0.16;0.1
34.02;50.15;0.04;-0.21;34.02;43.97;0.08;0.33;34.02;46.88;0.17;0.22
34.04;50.24;0.03;-0.34;34.04;44.14;0.09;0.21;34.04;47.22;0.17;0.11
34.06;50.29;0.03;-0.1;34.06;44.31;0.09;0.32;34.06;47.57;0.17;-0.01
34.08;50.36;0.03;-0.21;34.08;44.5;0.1;0.33;34.08;47.91;0.17;0.11
34.1;50.41;0.02;-0.33;34.1;44.71;0.1;0.21;34.1;48.26;0.18;0.12
34.12;50.45;0.02;-0.21;34.12;44.91;0.11;0.21;34.12;48.62;0.18;-0.1
34.14;50.48;0.01;-0.21;34.14;45.14;0.11;0.21;34.14;48.96;0.17;-0.21
34.16;50.5;0.01;-0.21;34.16;45.36;0.12;0.21;34.16;49.31;0.17;-0.22
34.18;50.52;0;-0.32;34.18;45.6;0.12;0.22;34.18;49.63;0.16;-0.11
34.2;50.52;0;-0.34;34.2;45.84;0.12;0.11;34.2;49.96;0.16;-0.1
34.22;50.5;-0.01;-0.11;34.22;46.1;0.12;1.14E-12;34.22;50.29;0.16;-0.21
34.24;50.48;-0.01;-0.09;34.24;46.34;0.12;1.11E-12;34.24;50.6;0.16;-0.2
34.26;50.47;-0.01;-0.31;34.26;46.6;0.12;-0.01;34.26;50.91;0.15;-0.51
34.28;50.43;-0.02;-0.44;34.28;46.84;0.12;0.11;34.28;51.2;0.13;0.62
34.3;50.38;-0.03;-0.34;34.3;47.09;0.13;0.01;34.3;51.45;0.18;1.14
34.32;50.32;-0.03;-0.11;34.32;47.35;0.12;-0.22;34.32;51.91;0.18;-1.5
34.34;50.25;-0.03;-0.1;34.34;47.59;0.12;-0.11;34.34;52.17;0.12;-0.18
34.36;50.18;-0.04;-0.22;34.36;47.83;0.12;0.01;34.36;52.37;0.17;1.1
34.38;50.09;-0.04;-0.21;34.38;48.07;0.12;-0.09;34.38;52.86;0.16;-2.27
34.4;50.01;-0.05;-0.32;34.4;48.32;0.12;-0.32;34.4;53.01;0.08;-2.16
34.42;49.91;-0.06;-0.34;34.42;48.54;0.11;-0.33;34.42;53.19;0.07;-0.54
34.44;49.79;-0.06;-0.11;34.44;48.75;0.1;-0.21;34.44;53.31;0.06;-0.54
34.46;49.67;-0.06;-0.11;34.46;48.95;0.1;-0.21;34.46;53.43;0.05;-0.53
34.48;49.55;-0.06;-0.1;34.48;49.14;0.09;-0.21;34.48;53.52;0.04;-0.64
34.5;49.41;-0.06;-0.21;34.5;49.33;0.09;-0.31;34.5;53.59;0.03;-0.65
34.52;49.29;-0.07;-0.35;34.52;49.51;0.08;-0.44;34.52;53.63;0.01;-0.55
34.54;49.12;-0.08;-9.1E-05;34.54;49.66;0.07;-0.32;34.54;53.65;0;-0.43
34.56;48.98;-0.07;0.02;34.56;49.8;0.07;-0.31;34.56;53.65;0;-0.41
34.58;48.82;-0.08;-0.21;34.58;49.94;0.06;-0.54;34.58;53.63;-0.01;-0.64
34.6;48.67;-0.08;-0.34;34.6;50.05;0.05;-0.55;34.6;53.6;-0.03;-0.76
34.62;48.5;-0.09;-0.12;34.62;50.13;0.04;-0.32;34.62;53.52;-0.04;-0.65
34.64;48.31;-0.09;0.13;34.64;50.2;0.04;-0.31;34.64;53.43;-0.05;-0.65
34.66;48.16;-0.09;-0.22;34.66;50.27;0.03;-0.43;34.66;53.3;-0.07;-0.41
34.68;47.97;-0.09;-0.12;34.68;50.31;0.02;-0.42;34.68;53.16;-0.07;-2.25
34.7;47.78;-0.09;0.12;34.7;50.34;0.01;-0.55;34.7;53.01;-0.16;-2.63
34.72;47.61;-0.09;-0.11;34.72;50.35;0;-0.44;34.72;52.53;-0.18;1.07
34.74;47.42;-0.09;-0.11;34.74;50.33;-0.01;-0.31;34.74;52.31;-0.12;1.3
34.76;47.23;-0.09;8.41E-13;34.76;50.31;-0.02;-0.54;34.76;52.07;-0.12;-1.84
34.78;47.04;-0.09;8.41E-13;34.78;50.26;-0.03;-0.55;34.78;51.81;-0.19;-1.92
34.8;46.85;-0.09;-4.55E-13;34.8;50.2;-0.04;-0.32;34.8;51.31;-0.2;0.86
34.82;46.66;-0.09;-4.2E-13;34.82;50.11;-0.04;-0.31;34.82;51;-0.15;0.96
34.84;46.47;-0.09;4.55E-13;34.84;50.03;-0.05;-0.55;34.84;50.7;-0.16;-0.55
34.86;46.28;-0.09;-4.55E-13;34.86;49.91;-0.06;-0.45;34.86;50.35;-0.18;-0.45
34.88;46.09;-0.09;-0.01;34.88;49.77;-0.07;-0.21;34.88;49.99;-0.18;-0.21
34.9;45.9;-0.09;0.1;34.9;49.63;-0.07;-0.31;34.9;49.63;-0.18;-0.32
34.92;45.71;-0.09;0.22;34.92;49.48;-0.08;-0.44;34.92;49.25;-0.19;-0.44
34.94;45.54;-0.09;0.11;34.94;49.31;-0.09;-0.33;34.94;48.86;-0.2;-0.34
34.96;45.37;-0.09;3.82E-13;34.96;49.12;-0.09;-0.21;34.96;48.45;-0.21;-0.12
34.98;45.2;-0.09;-0.01;34.98;48.93;-0.1;-0.32;34.98;48.03;-0.21;0.01
35;45.02;-0.09;0.1;35;48.73;-0.11;-0.34;35;47.62;-0.21;-0.11
35.02;44.85;-0.08;0.22;35.02;48.5;-0.11;-0.11;35.02;47.21;-0.21;-0.12
35.04;44.7;-0.08;0.11;35.04;48.28;-0.11;-0.1;35.04;46.78;-0.21;0.01
35.06;44.54;-0.08;0.1;35.06;48.06;-0.12;-0.22;35.06;46.37;-0.21;-0.11
35.08;44.38;-0.07;0.22;35.08;47.82;-0.12;-0.12;35.08;45.94;-0.22;-0.01
35.1;44.25;-0.07;0.22;35.1;47.57;-0.12;0.01;35.1;45.5;-0.21;0.22
35.12;44.11;-0.06;0.22;35.12;47.33;-0.12;-0.11;35.12;45.09;-0.21;0.1
35.14;43.99;-0.06;0.11;35.14;47.09;-0.12;-0.12;35.14;44.68;-0.21;0.21
35.16;43.87;-0.06;0.1;35.16;46.83;-0.13;0.11;35.16;44.26;-0.2;0.33
35.18;43.75;-0.06;0.23;35.18;46.59;-0.12;0.000156;35.18;43.89;-0.19;0.21
35.2;43.64;-0.05;-0.02;35.2;46.35;-0.13;-0.01;35.2;43.49;-0.19;0.32
35.22;43.54;-0.06;0.3;35.22;46.09;-0.12;0.23;35.22;43.13;-0.18;0.32
35.24;43.41;-0.04;0.79;35.24;45.87;-0.12;-0.01;35.24;42.76;-0.18;0.32
35.26;43.38;-0.03;0.12;35.26;45.63;-0.12;0.09;35.26;42.42;-0.17;0.43
