5-DämpfExz-12.50V-0.4A	5-DämpfExz-12.50V-0.4A	5-DämpfExz-12.50V-0.4A	5-DämpfExz-12.50V-0.4A	5-DämpfExz-12.50V-0.4A	5-DämpfExz-12.50V-0.4A	5-DämpfExz-12.50V-0.4A	5-DämpfExz-12.00V-0.4A	5-DämpfExz-12.00V-0.4A	5-DämpfExz-12.00V-0.4A	5-DämpfExz-12.00V-0.4A	5-DämpfExz-12.00V-0.4A	5-DämpfExz-12.00V-0.4A	5-DämpfExz-12.00V-0.4A	5-DämpfExz-11.50V-0.4A	5-DämpfExz-11.50V-0.4A	5-DämpfExz-11.50V-0.4A	5-DämpfExz-11.50V-0.4A	5-DämpfExz-11.50V-0.4A	5-DämpfExz-11.50V-0.4A	5-DämpfExz-11.50V-0.4A	5-DämpfExz-11.00V-0.4A	5-DämpfExz-11.00V-0.4A	5-DämpfExz-11.00V-0.4A	5-DämpfExz-11.00V-0.4A	5-DämpfExz-11.00V-0.4A	5-DämpfExz-11.00V-0.4A	5-DämpfExz-11.00V-0.4A	5-DämpfExz-10.50V-0.4A	5-DämpfExz-10.50V-0.4A	5-DämpfExz-10.50V-0.4A	5-DämpfExz-10.50V-0.4A	5-DämpfExz-10.50V-0.4A	5-DämpfExz-10.50V-0.4A	5-DämpfExz-10.50V-0.4A	5-DämpfExz-10.00V-0.4A	5-DämpfExz-10.00V-0.4A	5-DämpfExz-10.00V-0.4A	5-DämpfExz-10.00V-0.4A	5-DämpfExz-10.00V-0.4A	5-DämpfExz-10.00V-0.4A	5-DämpfExz-10.00V-0.4A	5-DämpfExz-9.88V-0.4A	5-DämpfExz-9.88V-0.4A	5-DämpfExz-9.88V-0.4A	5-DämpfExz-9.88V-0.4A	5-DämpfExz-9.88V-0.4A	5-DämpfExz-9.88V-0.4A	5-DämpfExz-9.88V-0.4A	5-DämpfExz-9.50V-0.4A	5-DämpfExz-9.50V-0.4A	5-DämpfExz-9.50V-0.4A	5-DämpfExz-9.50V-0.4A	5-DämpfExz-9.50V-0.4A	5-DämpfExz-9.50V-0.4A	5-DämpfExz-9.50V-0.4A	5-DämpfExz-9.00V-0.4A	5-DämpfExz-9.00V-0.4A	5-DämpfExz-9.00V-0.4A	5-DämpfExz-9.00V-0.4A	5-DämpfExz-9.00V-0.4A	5-DämpfExz-9.00V-0.4A	5-DämpfExz-9.00V-0.4A	5-DämpfExz-9.25V-0.4A	5-DämpfExz-9.25V-0.4A	5-DämpfExz-9.25V-0.4A	5-DämpfExz-9.25V-0.4A	5-DämpfExz-9.25V-0.4A	5-DämpfExz-9.25V-0.4A	5-DämpfExz-9.25V-0.4A	5-DämpfExz-8.75V-0.4A	5-DämpfExz-8.75V-0.4A	5-DämpfExz-8.75V-0.4A	5-DämpfExz-8.75V-0.4A	5-DämpfExz-8.75V-0.4A	5-DämpfExz-8.75V-0.4A	5-DämpfExz-8.75V-0.4A	5-DämpfExz-8.50V-0.4A	5-DämpfExz-8.50V-0.4A	5-DämpfExz-8.50V-0.4A	5-DämpfExz-8.50V-0.4A	5-DämpfExz-8.50V-0.4A	5-DämpfExz-8.50V-0.4A	5-DämpfExz-8.50V-0.4A	5-DämpfExz-8.00V-0.4A	5-DämpfExz-8.00V-0.4A	5-DämpfExz-8.00V-0.4A	5-DämpfExz-8.00V-0.4A	5-DämpfExz-8.00V-0.4A	5-DämpfExz-8.00V-0.4A	5-DämpfExz-8.00V-0.4A	5-DämpfExz-7.50V-0.4A	5-DämpfExz-7.50V-0.4A	5-DämpfExz-7.50V-0.4A	5-DämpfExz-7.50V-0.4A	5-DämpfExz-7.50V-0.4A	5-DämpfExz-7.50V-0.4A	5-DämpfExz-7.50V-0.4A	5-DämpfExz-7.00V-0.4A	5-DämpfExz-7.00V-0.4A	5-DämpfExz-7.00V-0.4A	5-DämpfExz-7.00V-0.4A	5-DämpfExz-7.00V-0.4A	5-DämpfExz-7.00V-0.4A	5-DämpfExz-7.00V-0.4A	5-DämpfExz-9.75V-0.4A	5-DämpfExz-9.75V-0.4A	5-DämpfExz-9.75V-0.4A	5-DämpfExz-9.75V-0.4A	5-DämpfExz-9.75V-0.4A	5-DämpfExz-9.75V-0.4A	5-DämpfExz-9.75V-0.4A	5-DämpfExz-9.62V-0.4A	5-DämpfExz-9.62V-0.4A	5-DämpfExz-9.62V-0.4A	5-DämpfExz-9.62V-0.4A	5-DämpfExz-9.62V-0.4A	5-DämpfExz-9.62V-0.4A	5-DämpfExz-9.62V-0.4A	5-DämpfExz-9.38V-0.4A	5-DämpfExz-9.38V-0.4A	5-DämpfExz-9.38V-0.4A	5-DämpfExz-9.38V-0.4A	5-DämpfExz-9.38V-0.4A	5-DämpfExz-9.38V-0.4A	5-DämpfExz-9.38V-0.4A	5-DämpfExz-9.17V-0.4A	5-DämpfExz-9.17V-0.4A	5-DämpfExz-9.17V-0.4A	5-DämpfExz-9.17V-0.4A	5-DämpfExz-9.17V-0.4A	5-DämpfExz-9.17V-0.4A	5-DämpfExz-9.17V-0.4A	5-DämpfExz-8.88V-0.4A	5-DämpfExz-8.88V-0.4A	5-DämpfExz-8.88V-0.4A	5-DämpfExz-8.88V-0.4A	5-DämpfExz-8.88V-0.4A	5-DämpfExz-8.88V-0.4A	5-DämpfExz-8.88V-0.4A
0,800	-0,203	-2,388	13,509	-0,0048	-0,057	0,322	0,800	-1,239	2,215	15,865	-0,0296	0,053	0,379	0,800	0,305	-4,414	4,084	0,0073	-0,105	0,098	0,800	2,001	-3,534	-21,363	0,0478	-0,084	-0,510	0,800	-3,028	2,985	29,531	-0,0723	0,071	0,705	0,800	-1,982	10,210	14,608	-0,0473	0,244	0,349	0,800	-1,657	11,985	11,467	-0,0396	0,286	0,274	0,800	8,377	4,602	-80,111	0,2000	0,110	-1,912	0,800	0,668	14,451	-2,042	0,0159	0,345	-0,049	0,800	2,152	18,048	-16,493	0,0514	0,431	-0,394	0,800	-5,518	-3,424	43,511	-0,1317	-0,082	1,039	0,800	-2,846	5,702	23,091	-0,0679	0,136	0,551	0,800	-1,816	-5,011	9,268	-0,0433	-0,120	0,221	0,800	0,503	-3,393	-7,226	0,0120	-0,081	-0,172	0,800	1,689	1,084	-9,739	0,0403	0,026	-0,232	0,800	-3,748	-10,414	41,783	-0,0895	-0,249	0,998	0,800	6,932	-8,011	-63,303	0,1655	-0,191	-1,511	0,800	-2,978	-18,692	29,531	-0,0711	-0,446	0,705	0,800	-5,895	13,132	50,737	-0,1407	0,313	1,211	0,800	-0,470	-11,812	0,785	-0,0112	-0,282	0,019
0,850	-0,305	-1,602	17,279	-0,0073	-0,038	0,412	0,850	-1,109	2,937	12,723	-0,0265	0,070	0,304	0,850	0,090	-4,068	10,210	0,0021	-0,097	0,244	0,850	1,797	-4,508	-16,650	0,0429	-0,108	-0,398	0,850	-2,843	4,414	26,861	-0,0679	0,105	0,641	0,850	-1,453	10,681	4,084	-0,0347	0,255	0,098	0,850	-1,043	12,252	-0,942	-0,0249	0,292	-0,022	0,850	8,506	0,487	-82,310	0,2031	0,012	-1,965	0,850	1,387	14,043	-13,823	0,0331	0,335	-0,330	0,850	3,033	16,839	-31,887	0,0724	0,402	-0,761	0,850	-5,634	-1,178	44,768	-0,1345	-0,028	1,069	0,850	-2,532	6,754	18,850	-0,0604	0,161	0,450	0,850	-2,055	-4,445	13,195	-0,0491	-0,106	0,315	0,850	0,324	-3,707	-5,184	0,0077	-0,089	-0,124	0,850	1,731	0,565	-10,367	0,0413	0,013	-0,248	0,850	-4,214	-8,074	50,737	-0,1006	-0,193	1,211	0,850	6,451	-10,980	-53,878	0,1540	-0,262	-1,286	0,850	-3,875	-16,808	45,239	-0,0925	-0,401	1,080	0,850	-5,174	15,425	39,270	-0,1235	0,368	0,938	0,850	-1,060	-11,530	10,996	-0,0253	-0,275	0,262
0,900	-0,363	-0,660	19,164	-0,0087	-0,016	0,458	0,900	-0,946	3,487	8,325	-0,0226	0,083	0,199	0,900	-0,102	-3,393	16,336	-0,0024	-0,081	0,390	0,900	1,550	-5,199	-10,839	0,0370	-0,124	-0,259	0,900	-2,587	5,671	21,991	-0,0618	0,135	0,525	0,900	-0,914	10,619	-6,912	-0,0218	0,254	-0,165	0,900	-0,432	11,891	-13,195	-0,0103	0,284	-0,315	0,900	8,426	-3,629	-80,111	0,2011	-0,087	-1,913	0,900	2,072	13,069	-25,133	0,0495	0,312	-0,600	0,900	3,836	14,860	-46,653	0,0916	0,355	-1,114	0,900	-5,636	1,052	43,197	-0,1345	0,025	1,031	0,900	-2,171	7,587	14,137	-0,0518	0,181	0,338	0,900	-2,260	-3,691	16,808	-0,0540	-0,088	0,401	0,900	0,132	-3,911	-2,985	0,0031	-0,093	-0,071	0,900	1,745	0,047	-9,896	0,0417	0,001	-0,236	0,900	-4,555	-5,341	57,334	-0,1087	-0,128	1,369	0,900	5,834	-13,399	-42,254	0,1393	-0,320	-1,009	0,900	-4,659	-14,169	59,062	-0,1112	-0,338	1,410	0,900	-4,353	17,059	25,290	-0,1039	0,407	0,604	0,900	-1,623	-10,713	21,206	-0,0387	-0,256	0,506
0,950	-0,371	0,314	18,692	-0,0089	0,008	0,446	0,950	-0,760	3,770	2,827	-0,0182	0,090	0,068	0,950	-0,250	-2,435	21,049	-0,0060	-0,058	0,503	0,950	1,277	-5,592	-4,398	0,0305	-0,134	-0,105	0,950	-2,276	6,613	15,394	-0,0543	0,158	0,368	0,950	-0,391	9,990	-17,907	-0,0093	0,239	-0,428	0,950	0,146	10,933	-24,819	0,0035	0,261	-0,593	0,950	8,143	-7,524	-73,985	0,1944	-0,180	-1,766	0,950	2,694	11,530	-35,971	0,0643	0,275	-0,859	0,950	4,519	12,174	-59,533	0,1079	0,291	-1,421	0,950	-5,529	3,142	40,527	-0,1320	0,075	0,968	0,950	-1,773	8,168	8,796	-0,0423	0,195	0,210	0,950	-2,424	-2,765	19,478	-0,0579	-0,066	0,465	0,950	-0,068	-4,006	-0,942	-0,0016	-0,096	-0,022	0,950	1,736	-0,424	-8,954	0,0414	-0,010	-0,214	0,950	-4,749	-2,340	60,790	-0,1134	-0,056	1,451	0,950	5,111	-15,205	-28,903	0,1220	-0,363	-0,690	0,950	-5,292	-10,901	69,900	-0,1263	-0,260	1,669	0,950	-3,468	17,954	10,524	-0,0828	0,429	0,251	0,950	-2,132	-9,409	30,473	-0,0509	-0,225	0,728
1,000	-0,331	1,210	16,808	-0,0079	0,029	0,401	1,000	-0,569	3,770	-2,670	-0,0136	0,090	-0,064	1,000	-0,346	-1,288	23,562	-0,0083	-0,031	0,563	1,000	0,991	-5,639	2,670	0,0237	-0,135	0,064	1,000	-1,926	7,210	8,011	-0,0460	0,172	0,191	1,000	0,085	8,828	-27,646	0,0020	0,211	-0,660	1,000	0,661	9,409	-35,343	0,0158	0,225	-0,844	1,000	7,673	-11,027	-65,031	0,1832	-0,263	-1,552	1,000	3,225	9,472	-45,553	0,0770	0,226	-1,088	1,000	5,053	8,906	-69,900	0,1206	0,213	-1,669	1,000	-5,322	5,105	37,699	-0,1270	0,122	0,900	1,000	-1,354	8,467	2,670	-0,0323	0,202	0,064	1,000	-2,537	-1,744	20,892	-0,0606	-0,042	0,499	1,000	-0,269	-4,006	1,414	-0,0064	-0,096	0,034	1,000	1,703	-0,848	-8,168	0,0406	-0,020	-0,195	1,000	-4,789	0,738	60,633	-0,1143	0,018	1,447	1,000	4,313	-16,289	-13,666	0,1030	-0,389	-0,326	1,000	-5,749	-7,179	77,597	-0,1372	-0,171	1,852	1,000	-2,557	18,111	-4,398	-0,0610	0,432	-0,105	1,000	-2,564	-7,665	38,170	-0,0612	-0,183	0,911
1,050	-0,250	1,995	14,294	-0,0060	0,048	0,341	1,050	-0,383	3,503	-8,325	-0,0091	0,084	-0,199	1,050	-0,379	-0,079	23,405	-0,0090	-0,002	0,559	1,050	0,713	-5,325	9,739	0,0170	-0,127	0,233	1,050	-1,555	7,414	-0,157	-0,0371	0,177	-0,004	1,050	0,492	7,226	-36,285	0,0117	0,172	-0,866	1,050	1,087	7,398	-44,296	0,0260	0,177	-1,058	1,050	7,040	-14,027	-53,250	0,1681	-0,335	-1,271	1,050	3,641	6,974	-53,407	0,0869	0,166	-1,275	1,050	5,410	5,184	-76,812	0,1291	0,124	-1,834	1,050	-5,019	6,912	33,615	-0,1198	0,165	0,802	1,050	-0,927	8,435	-3,927	-0,0221	0,201	-0,094	1,050	-2,598	-0,675	20,577	-0,0620	-0,016	0,491	1,050	-0,468	-3,864	4,398	-0,0112	-0,092	0,105	1,050	1,651	-1,241	-8,011	0,0394	-0,030	-0,191	1,050	-4,675	3,723	57,491	-0,1116	0,089	1,372	1,050	3,482	-16,572	2,199	0,0831	-0,396	0,053	1,050	-6,010	-3,142	81,839	-0,1435	-0,075	1,954	1,050	-1,657	17,514	-19,635	-0,0396	0,418	-0,469	1,050	-2,898	-5,592	43,825	-0,0692	-0,133	1,046
1,100	-0,132	2,639	10,839	-0,0031	0,063	0,259	1,100	-0,218	2,937	-13,666	-0,0052	0,070	-0,326	1,100	-0,353	1,052	21,677	-0,0084	0,025	0,517	1,100	0,459	-4,665	16,808	0,0110	-0,111	0,401	1,100	-1,184	7,194	-8,639	-0,0283	0,172	-0,206	1,100	0,807	5,199	-43,668	0,0193	0,124	-1,042	1,100	1,401	4,979	-51,522	0,0335	0,119	-1,230	1,100	6,271	-16,352	-38,799	0,1497	-0,390	-0,926	1,100	3,922	4,131	-58,591	0,0936	0,099	-1,399	1,100	5,572	1,225	-79,482	0,1330	0,029	-1,897	1,100	-4,631	8,467	28,117	-0,1105	0,202	0,671	1,100	-0,511	8,074	-10,053	-0,0122	0,193	-0,240	1,100	-2,604	0,314	18,221	-0,0622	0,008	0,435	1,100	-0,655	-3,566	7,226	-0,0156	-0,085	0,172	1,100	1,579	-1,649	-8,011	0,0377	-0,039	-0,191	1,100	-4,417	6,487	52,779	-0,1054	0,155	1,260	1,100	2,656	-16,069	17,750	0,0634	-0,384	0,424	1,100	-6,063	1,005	81,839	-0,1447	0,024	1,954	1,100	-0,806	16,148	-34,715	-0,0192	0,385	-0,829	1,100	-3,123	-3,283	46,967	-0,0745	-0,078	1,121
1,150	0,014	3,079	6,440	3,3750E-4	0,073	0,154	1,150	-0,090	2,136	-17,750	-0,0021	0,051	-0,424	1,150	-0,273	2,089	19,321	-0,0065	0,050	0,461	1,150	0,247	-3,644	23,405	0,0059	-0,087	0,559	1,150	-0,836	6,550	-16,650	-0,0200	0,156	-0,397	1,150	1,012	2,859	-48,223	0,0242	0,068	-1,151	1,150	1,585	2,246	-55,606	0,0378	0,054	-1,327	1,150	5,405	-17,907	-22,777	0,1290	-0,427	-0,544	1,150	4,054	1,115	-60,162	0,0968	0,027	-1,436	1,150	5,532	-2,765	-78,069	0,1321	-0,066	-1,864	1,150	-4,172	9,723	21,363	-0,0996	0,232	0,510	1,150	-0,119	7,430	-15,708	-0,0028	0,177	-0,375	1,150	-2,567	1,147	16,336	-0,0613	0,027	0,390	1,150	-0,825	-3,142	10,053	-0,0197	-0,075	0,240	1,150	1,486	-2,042	-7,383	0,0355	-0,049	-0,176	1,150	-4,026	9,001	46,339	-0,0961	0,215	1,106	1,150	1,876	-14,797	32,044	0,0448	-0,353	0,765	1,150	-5,909	5,042	78,383	-0,1411	0,120	1,871	1,150	-0,042	14,043	-48,381	-0,0010	0,335	-1,155	1,150	-3,226	-0,895	46,339	-0,0770	-0,021	1,106
1,200	0,176	3,283	1,571	0,0042	0,078	0,038	1,200	-0,005	1,162	-20,106	-1,1250E-4	0,028	-0,480	1,200	-0,145	2,985	16,336	-0,0035	0,071	0,390	1,200	0,094	-2,325	27,803	0,0023	-0,055	0,664	1,200	-0,529	5,529	-23,876	-0,0126	0,132	-0,570	1,200	1,093	0,377	-49,480	0,0261	0,009	-1,181	1,200	1,626	-0,581	-55,606	0,0388	-0,014	-1,328	1,200	4,480	-18,630	-5,812	0,1069	-0,445	-0,139	1,200	4,034	-1,885	-58,748	0,0963	-0,045	-1,403	1,200	5,295	-6,582	-73,356	0,1264	-0,157	-1,751	1,200	-3,658	10,603	13,666	-0,0873	0,253	0,326	1,200	0,232	6,503	-21,363	0,0056	0,155	-0,510	1,200	-2,490	1,948	15,708	-0,0594	0,047	0,375	1,200	-0,969	-2,560	12,723	-0,0231	-0,061	0,304	1,200	1,374	-2,388	-6,440	0,0328	-0,057	-0,154	1,200	-3,517	11,121	37,228	-0,0840	0,265	0,889	1,200	1,177	-12,865	44,611	0,0281	-0,307	1,065	1,200	-5,559	8,844	72,571	-0,1327	0,211	1,733	1,200	0,598	11,310	-60,004	0,0143	0,270	-1,432	1,200	-3,212	1,351	43,197	-0,0767	0,032	1,031
1,250	0,342	3,236	-3,613	0,0082	0,077	-0,086	1,250	0,027	0,126	-20,577	6,3750E-4	0,003	-0,491	1,250	0,025	3,723	12,566	6,0000E-4	0,089	0,300	1,250	0,014	-0,864	28,903	3,3750E-4	-0,021	0,690	1,250	-0,283	4,163	-30,002	-0,0068	0,099	-0,716	1,250	1,049	-2,089	-47,909	0,0251	-0,050	-1,144	1,250	1,527	-3,314	-52,622	0,0364	-0,079	-1,256	1,250	3,542	-18,488	11,153	0,0846	-0,441	0,266	1,250	3,866	-4,760	-55,449	0,0923	-0,114	-1,324	1,250	4,874	-10,100	-65,816	0,1164	-0,241	-1,571	1,250	-3,112	11,090	5,498	-0,0743	0,265	0,131	1,250	0,531	5,294	-26,546	0,0127	0,126	-0,634	1,250	-2,372	2,717	14,608	-0,0566	0,065	0,349	1,250	-1,081	-1,869	14,923	-0,0258	-0,045	0,356	1,250	1,247	-2,686	-5,498	0,0298	-0,064	-0,131	1,250	-2,914	12,723	25,918	-0,0696	0,304	0,619	1,250	0,589	-10,336	55,763	0,0141	-0,247	1,331	1,250	-5,025	12,299	64,246	-0,1200	0,294	1,534	1,250	1,089	8,042	-69,586	0,0260	0,192	-1,661	1,250	-3,091	3,424	40,369	-0,0738	0,082	0,964
1,300	0,500	2,922	-8,954	0,0119	0,070	-0,214	1,300	0,008	-0,895	-19,635	1,8750E-4	-0,021	-0,469	1,300	0,228	4,241	7,383	0,0054	0,101	0,176	1,300	0,008	0,565	27,175	1,8750E-4	0,014	0,649	1,300	-0,113	2,529	-34,086	-0,0027	0,060	-0,814	1,300	0,884	-4,414	-44,139	0,0211	-0,105	-1,054	1,300	1,294	-5,843	-47,595	0,0309	-0,139	-1,136	1,300	2,631	-17,514	27,489	0,0628	-0,418	0,656	1,300	3,558	-7,430	-50,580	0,0849	-0,177	-1,207	1,300	4,285	-13,163	-55,292	0,1023	-0,314	-1,320	1,300	-2,549	11,153	-3,299	-0,0609	0,266	-0,079	1,300	0,762	3,848	-30,316	0,0182	0,092	-0,724	1,300	-2,218	3,409	13,195	-0,0529	0,081	0,315	1,300	-1,156	-1,068	15,865	-0,0276	-0,025	0,379	1,300	1,106	-2,937	-4,398	0,0264	-0,070	-0,105	1,300	-2,245	13,713	13,038	-0,0536	0,327	0,311	1,300	0,143	-7,289	64,560	0,0034	-0,174	1,541	1,300	-4,329	15,268	53,093	-0,1033	0,364	1,267	1,300	1,403	4,351	-75,555	0,0335	0,104	-1,804	1,300	-2,870	5,388	38,013	-0,0685	0,129	0,907
1,350	0,635	2,340	-13,823	0,0152	0,056	-0,330	1,350	-0,063	-1,838	-17,279	-0,0015	-0,044	-0,412	1,350	0,449	4,461	1,100	0,0107	0,106	0,026	1,350	0,071	1,854	24,504	0,0017	0,044	0,585	1,350	-0,030	0,754	-35,657	-7,1250E-4	0,018	-0,851	1,350	0,608	-6,503	-38,642	0,0145	-0,155	-0,922	1,350	0,942	-8,074	-40,998	0,0225	-0,193	-0,979	1,350	1,791	-15,739	42,569	0,0427	-0,376	1,016	1,350	3,123	-9,817	-43,825	0,0745	-0,234	-1,046	1,350	3,558	-15,629	-42,412	0,0849	-0,373	-1,012	1,350	-1,996	10,760	-12,095	-0,0477	0,257	-0,289	1,350	0,916	2,262	-32,673	0,0219	0,054	-0,780	1,350	-2,031	4,037	11,624	-0,0485	0,096	0,277	1,350	-1,188	-0,283	13,980	-0,0283	-0,007	0,334	1,350	0,953	-3,126	-2,670	0,0228	-0,075	-0,064	1,350	-1,543	14,027	-0,471	-0,0368	0,335	-0,011	1,350	-0,140	-3,880	69,429	-0,0033	-0,093	1,658	1,350	-3,498	17,609	39,113	-0,0835	0,420	0,934	1,350	1,524	0,487	-76,969	0,0364	0,012	-1,838	1,350	-2,553	7,226	34,243	-0,0609	0,172	0,817
1,400	0,734	1,539	-17,122	0,0175	0,037	-0,409	1,400	-0,176	-2,623	-14,137	-0,0042	-0,063	-0,338	1,400	0,674	4,351	-5,184	0,0161	0,104	-0,124	1,400	0,193	3,016	22,148	0,0046	0,072	0,529	1,400	-0,038	-1,037	-34,872	-9,0000E-4	-0,025	-0,833	1,400	0,234	-8,278	-31,259	0,0056	-0,198	-0,746	1,400	0,487	-9,943	-32,358	0,0116	-0,237	-0,773	1,400	1,057	-13,258	55,920	0,0252	-0,316	1,335	1,400	2,576	-11,812	-35,029	0,0615	-0,282	-0,836	1,400	2,722	-17,404	-27,803	0,0650	-0,415	-0,664	1,400	-1,473	9,943	-20,263	-0,0352	0,237	-0,484	1,400	0,988	0,581	-33,458	0,0236	0,014	-0,799	1,400	-1,814	4,571	9,268	-0,0433	0,109	0,221	1,400	-1,184	0,330	10,839	-0,0283	0,008	0,259	1,400	0,793	-3,204	-0,628	0,0189	-0,076	-0,015	1,400	-0,842	13,666	-14,137	-0,0201	0,326	-0,337	1,400	-0,245	-0,346	70,215	-0,0058	-0,008	1,676	1,400	-2,568	19,179	22,934	-0,0613	0,458	0,548	1,400	1,451	-3,346	-75,084	0,0347	-0,080	-1,792	1,400	-2,147	8,812	28,431	-0,0513	0,210	0,679
1,450	0,789	0,628	-18,535	0,0188	0,015	-0,443	1,450	-0,325	-3,252	-10,210	-0,0078	-0,078	-0,244	1,450	0,884	3,943	-10,681	0,0211	0,094	-0,255	1,450	0,372	4,068	18,535	0,0089	0,097	0,443	1,450	-0,134	-2,733	-32,358	-0,0032	-0,065	-0,773	1,450	-0,220	-9,629	-22,148	-0,0052	-0,230	-0,529	1,450	-0,052	-11,310	-21,520	-0,0012	-0,270	-0,514	1,450	0,465	-10,147	66,759	0,0111	-0,242	1,594	1,450	1,942	-13,320	-24,347	0,0463	-0,318	-0,581	1,450	1,817	-18,410	-11,938	0,0434	-0,440	-0,285	1,450	-1,002	8,734	-27,803	-0,0239	0,209	-0,664	1,450	0,974	-1,084	-32,358	0,0233	-0,026	-0,773	1,450	-1,574	4,964	6,126	-0,0376	0,119	0,146	1,450	-1,155	0,801	9,268	-0,0276	0,019	0,221	1,450	0,633	-3,189	1,257	0,0151	-0,076	0,030	1,450	-0,176	12,614	-27,332	-0,0042	0,301	-0,652	1,450	-0,174	3,142	68,173	-0,0042	0,075	1,628	1,450	-1,580	19,902	5,655	-0,0377	0,475	0,135	1,450	1,189	-7,021	-70,372	0,0284	-0,168	-1,680	1,450	-1,671	10,069	21,363	-0,0399	0,240	0,510
1,500	0,796	-0,314	-18,378	0,0190	-0,008	-0,439	1,500	-0,501	-3,644	-5,027	-0,0120	-0,087	-0,120	1,500	1,068	3,283	-15,708	0,0255	0,078	-0,375	1,500	0,600	4,869	13,195	0,0143	0,116	0,315	1,500	-0,311	-4,273	-28,746	-0,0074	-0,102	-0,686	1,500	-0,729	-10,493	-11,938	-0,0174	-0,251	-0,285	1,500	-0,644	-12,095	-9,582	-0,0154	-0,289	-0,229	1,500	0,042	-6,582	73,827	0,0010	-0,157	1,762	1,500	1,244	-14,247	-12,409	0,0297	-0,340	-0,296	1,500	0,881	-18,598	4,241	0,0210	-0,444	0,101	1,500	-0,600	7,163	-34,558	-0,0143	0,171	-0,825	1,500	0,880	-2,655	-30,473	0,0210	-0,063	-0,727	1,500	-1,318	5,184	2,670	-0,0315	0,124	0,064	1,500	-1,104	1,257	9,268	-0,0264	0,030	0,221	1,500	0,474	-3,079	3,142	0,0113	-0,074	0,075	1,500	0,419	10,933	-39,113	0,0100	0,261	-0,934	1,500	0,069	6,472	63,617	0,0017	0,155	1,519	1,500	-0,578	19,745	-11,781	-0,0138	0,471	-0,281	1,500	0,749	-10,383	-62,518	0,0179	-0,248	-1,493	1,500	-1,140	10,948	13,195	-0,0272	0,261	0,315
1,550	0,757	-1,210	-16,808	0,0181	-0,029	-0,401	1,550	-0,690	-3,754	0,471	-0,0165	-0,090	0,011	1,550	1,213	2,372	-20,263	0,0290	0,057	-0,484	1,550	0,859	5,388	7,226	0,0205	0,129	0,172	1,550	-0,561	-5,608	-23,719	-0,0134	-0,134	-0,566	1,550	-1,269	-10,823	-0,942	-0,0303	-0,258	-0,022	1,550	-1,261	-12,268	2,827	-0,0301	-0,293	0,068	1,550	-0,193	-2,765	77,283	-0,0046	-0,066	1,845	1,550	0,517	-14,561	-0,314	0,0123	-0,348	-0,007	1,550	-0,042	-17,986	20,106	-0,0010	-0,429	0,480	1,550	-0,286	5,278	-40,212	-0,0068	0,126	-0,960	1,550	0,708	-4,131	-28,431	0,0169	-0,099	-0,679	1,550	-1,056	5,231	-0,471	-0,0252	0,125	-0,011	1,550	-1,029	1,728	9,111	-0,0246	0,041	0,217	1,550	0,325	-2,875	5,184	0,0078	-0,069	0,124	1,550	0,917	8,702	-49,323	0,0219	0,208	-1,178	1,550	0,473	9,503	56,863	0,0113	0,227	1,357	1,550	0,394	18,724	-29,060	0,0094	0,447	-0,694	1,550	0,151	-13,273	-51,993	0,0036	-0,317	-1,241	1,550	-0,576	11,388	4,398	-0,0138	0,272	0,105
1,600	0,675	-1,995	-14,294	0,0161	-0,048	-0,341	1,600	-0,877	-3,597	5,812	-0,0209	-0,086	0,139	1,600	1,305	1,257	-22,934	0,0312	0,030	-0,547	1,600	1,139	5,592	0,314	0,0272	0,133	0,007	1,600	-0,872	-6,644	-16,808	-0,0208	-0,159	-0,401	1,600	-1,811	-10,587	10,524	-0,0432	-0,253	0,251	1,600	-1,871	-11,812	15,080	-0,0447	-0,282	0,360	1,600	-0,234	1,147	77,440	-0,0056	0,027	1,849	1,600	-0,212	-14,279	11,467	-0,0051	-0,341	0,274	1,600	-0,917	-16,588	35,343	-0,0219	-0,396	0,844	1,600	-0,072	3,142	-43,982	-0,0017	0,075	-1,050	1,600	0,467	-5,498	-25,290	0,0111	-0,131	-0,604	1,600	-0,795	5,137	-3,613	-0,0190	0,123	-0,086	1,600	-0,931	2,168	8,796	-0,0222	0,052	0,210	1,600	0,187	-2,560	7,697	0,0045	-0,061	0,184	1,600	1,290	6,000	-57,491	0,0308	0,143	-1,373	1,600	1,019	12,158	47,909	0,0243	0,290	1,144	1,600	1,294	16,839	-45,553	0,0309	0,402	-1,087	1,600	-0,578	-15,582	-39,427	-0,0138	-0,372	-0,941	1,600	-0,002	11,388	-4,398	-3,7500E-5	0,272	-0,105
