	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
	Zeit (s)	Absolutdruck 1 (kPa)	Absolutdruck 2 (kPa)	1-2 Druckdifferenz (kPa)	Winkel (rad)	Winkelgeschwindigkeit (rad/s)	Winkelbeschleunigung (rad/s²)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)	Temperatur (°C)
	1001,700	123,09	99,77	23,32	1,984	1,296	-75,163	0,0474	0,031	-1,794	92,4
	1001,800	117,10	99,77	17,33	0,756	-8,105	23,366	0,0180	-0,193	0,558	92,5
	1001,900	210,62	99,78	110,84	0,363	5,969	54,939	0,0087	0,143	1,312	92,5
	1002,000	145,32	99,77	45,55	1,949	2,882	-72,492	0,0465	0,069	-1,731	92,5
	1002,100	119,48	99,77	19,71	0,939	-8,529	9,660	0,0224	-0,204	0,231	92,5
	1002,200	198,57	99,78	98,79	0,243	4,814	64,049	0,0058	0,115	1,529	92,5
	1002,300	140,36	99,77	40,59	1,902	4,280	-67,858	0,0454	0,102	-1,620	92,5
	1002,400	109,16	99,77	9,39	1,100	-8,757	-2,788	0,0263	-0,209	-0,067	92,5
	1002,500	202,33	99,77	102,55	0,151	3,723	71,275	0,0036	0,089	1,702	92,5
	1002,600	165,91	99,77	66,14	1,844	5,498	-62,793	0,0440	0,131	-1,499	92,5
	1002,700	110,80	99,77	11,04	1,250	-8,836	-14,530	0,0299	-0,211	-0,347	92,5
	1002,800	205,47	99,78	105,69	0,077	2,592	77,008	0,0018	0,062	1,838	92,5
	1002,900	159,72	99,77	59,95	1,769	6,566	-56,470	0,0422	0,157	-1,348	92,5
	1003,000	112,88	99,77	13,11	1,390	-8,702	-25,290	0,0332	-0,208	-0,604	92,5
	1003,100	187,25	99,78	87,48	0,028	1,508	80,896	6,7500E-4	0,036	1,931	92,5
	1003,200	153,80	99,77	54,03	1,692	7,477	-49,834	0,0404	0,178	-1,190	92,5
	1003,300	106,87	99,77	7,10	1,524	-8,459	-35,893	0,0364	-0,202	-0,857	92,5
	1003,400	191,47	99,77	91,70	3,997E-15	0,298	83,841	1,8041E-16	0,007	2,002	92,5
	1003,500	181,34	99,77	81,57	1,583	8,310	-41,116	0,0378	0,198	-0,982	92,5
	1003,600	107,38	99,77	7,61	1,662	-7,925	-46,496	0,0397	-0,189	-1,110	92,5
	1003,700	167,12	99,78	67,34	-0,002	-0,990	83,841	-3,7500E-5	-0,024	2,002	92,5
	1003,800	175,95	99,77	76,18	1,464	8,844	-31,141	0,0350	0,211	-0,743	92,5
	1003,900	107,42	99,77	7,66	1,767	-7,218	-54,978	0,0422	-0,172	-1,313	92,5
	1004,000	172,30	99,78	72,52	0,020	-2,152	81,839	4,8750E-4	-0,051	1,954	92,5
	1004,100	199,29	99,77	99,52	1,337	9,150	-21,009	0,0319	0,218	-0,502	92,5
	1004,200	106,74	99,77	6,97	1,850	-6,354	-61,850	0,0442	-0,152	-1,477	92,5
	1004,300	147,72	99,78	47,94	0,066	-3,220	77,872	0,0016	-0,077	1,859	92,5
	1004,400	194,52	99,78	94,75	1,206	9,221	-10,878	0,0288	0,220	-0,260	92,5
	1004,500	113,08	99,77	13,31	1,910	-5,396	-66,916	0,0456	-0,129	-1,598	92,5
	1004,600	153,65	99,77	53,88	0,127	-4,163	72,806	0,0030	-0,099	1,738	92,5
	1004,700	209,25	99,78	109,47	1,078	9,166	-0,746	0,0257	0,219	-0,018	92,5
	1004,800	110,90	99,76	11,13	1,960	-4,312	-71,746	0,0468	-0,103	-1,713	92,5
	1004,900	158,54	99,77	58,76	0,215	-5,184	66,013	0,0051	-0,124	1,576	92,5
	1005,000	207,47	99,78	107,69	0,924	8,891	11,270	0,0221	0,212	0,269	92,5
	1005,100	109,38	99,77	9,61	1,993	-2,930	-75,006	0,0476	-0,070	-1,791	92,5
	1005,200	135,34	99,77	35,57	0,338	-6,110	56,313	0,0081	-0,146	1,344	92,5
	1005,300	204,93	99,77	105,16	0,771	8,333	23,012	0,0184	0,199	0,549	92,5
	1005,400	121,67	99,77	21,90	2,004	-1,508	-76,223	0,0479	-0,036	-1,820	92,5
	1005,500	139,54	99,77	39,77	0,470	-6,912	45,789	0,0112	-0,165	1,093	92,5
	1005,600	211,15	99,78	111,37	0,622	7,650	34,440	0,0149	0,183	0,822	92,5
	1005,700	118,41	99,77	18,65	2,000	-0,024	-76,066	0,0477	-5,625E-4	-1,816	92,5
	1005,800	121,27	99,77	21,50	0,617	-7,563	34,204	0,0147	-0,181	0,817	92,5
	1005,900	211,08	99,78	111,30	0,487	6,817	44,611	0,0116	0,163	1,065	92,5
	1006,000	137,14	99,77	37,38	1,981	1,359	-74,456	0,0473	0,032	-1,778	92,5
	1006,100	124,73	99,77	24,97	0,759	-8,074	22,973	0,0181	-0,193	0,548	92,5
	1006,200	204,24	99,78	104,46	0,366	5,953	54,428	0,0087	0,142	1,299	92,5
	1006,300	132,71	99,77	32,94	1,949	2,812	-72,374	0,0465	0,067	-1,728	92,5
	1006,400	111,76	99,77	11,99	0,928	-8,522	10,289	0,0222	-0,203	0,246	92,5
	1006,500	206,75	99,77	106,98	0,245	4,869	63,931	0,0059	0,116	1,526	92,5
	1006,600	157,30	99,77	57,53	1,902	4,265	-68,094	0,0454	0,102	-1,626	92,5
	1006,700	113,83	99,77	14,06	1,098	-8,749	-2,749	0,0262	-0,209	-0,066	92,5
	1006,800	188,94	99,77	89,17	0,152	3,715	71,589	0,0036	0,089	1,709	92,5
	1006,900	152,19	99,77	52,43	1,841	5,568	-62,832	0,0440	0,133	-1,500	92,5
	1007,000	115,96	99,77	16,20	1,266	-8,851	-15,472	0,0302	-0,211	-0,369	92,5
	1007,100	193,11	99,77	93,34	0,071	2,474	77,990	0,0017	0,059	1,862	92,5
	1007,200	147,24	99,77	47,47	1,761	6,747	-55,881	0,0420	0,161	-1,334	92,5
	1007,300	107,66	99,77	7,89	1,420	-8,702	-27,410	0,0339	-0,208	-0,654	92,5
	1007,400	197,20	99,78	97,42	0,020	1,264	81,524	4,8750E-4	0,030	1,946	92,5
	1007,500	172,98	99,77	73,21	1,673	7,603	-48,184	0,0399	0,182	-1,150	92,5
	1007,600	108,90	99,77	9,13	1,541	-8,372	-37,149	0,0368	-0,200	-0,887	92,5
	1007,700	175,01	99,77	75,24	-0,002	0,173	83,566	-3,7500E-5	0,004	1,995	92,6
	1007,800	167,66	99,77	67,89	1,576	8,341	-40,291	0,0376	0,199	-0,962	92,5
	1007,900	106,54	99,77	6,77	1,667	-7,885	-46,967	0,0398	-0,188	-1,121	92,5
	1008,000	179,93	99,77	80,16	-0,002	-1,052	83,724	-3,7500E-5	-0,025	1,999	92,5
	1008,100	192,99	99,77	93,22	1,456	8,859	-30,591	0,0348	0,211	-0,730	92,6
	1008,200	106,37	99,77	6,61	1,770	-7,171	-55,331	0,0423	-0,171	-1,321	92,6
	1008,300	154,97	99,77	55,20	0,022	-2,207	81,760	5,2500E-4	-0,053	1,952	92,6
	1008,400	188,37	99,77	88,59	1,329	9,181	-20,381	0,0317	0,219	-0,487	92,6
	1008,500	110,44	99,77	10,67	1,858	-6,283	-62,636	0,0444	-0,150	-1,495	92,6
	1008,600	160,17	99,77	60,40	0,072	-3,346	77,715	0,0017	-0,080	1,855	92,6
	1008,700	206,75	99,78	106,97	1,189	9,260	-9,268	0,0284	0,221	-0,221	92,6
	1008,800	109,02	99,77	9,25	1,924	-5,199	-68,369	0,0459	-0,124	-1,632	92,6
	1008,900	165,32	99,78	65,54	0,149	-4,414	71,353	0,0036	-0,105	1,703	92,6
	1009,000	203,47	99,77	103,69	1,041	9,071	1,728	0,0249	0,217	0,041	92,6
	1009,100	107,55	99,77	7,78	1,963	-4,068	-71,668	0,0469	-0,097	-1,711	92,6
	1009,200	141,85	99,77	42,08	0,228	-5,262	64,521	0,0054	-0,126	1,540	92,6
	1009,300	200,03	99,78	100,25	0,911	8,836	12,174	0,0218	0,211	0,291	92,6
	1009,400	116,93	99,77	17,16	1,995	-2,827	-75,202	0,0476	-0,068	-1,795	92,6
	1009,500	146,09	99,77	46,31	0,346	-6,205	55,606	0,0083	-0,148	1,328	92,6
	1009,600	210,95	99,78	111,17	0,754	8,294	24,269	0,0180	0,198	0,579	92,6
	1009,700	114,31	99,77	14,54	2,004	-1,351	-76,419	0,0479	-0,032	-1,824	92,6
	1009,800	125,84	99,77	26,06	0,484	-6,990	44,611	0,0116	-0,167	1,065	92,6
	1009,900	209,96	99,78	110,19	0,606	7,571	35,696	0,0145	0,181	0,852	92,6
	1010,000	131,27	99,77	31,50	1,998	0,149	-76,105	0,0477	0,004	-1,817	92,6
	1010,100	129,45	99,77	29,68	0,636	-7,650	32,790	0,0152	-0,183	0,783	92,6
	1010,200	207,70	99,78	107,92	0,468	6,707	46,496	0,0112	0,160	1,110	92,6
	1010,300	127,11	99,77	27,34	1,978	1,649	-74,377	0,0472	0,039	-1,776	92,6
	1010,400	114,72	99,77	14,94	0,798	-8,168	20,460	0,0191	-0,195	0,488	92,6
	1010,500	209,78	99,78	110,00	0,344	5,741	55,567	0,0082	0,137	1,327	92,6
	1010,600	148,53	99,77	48,76	1,946	2,945	-71,196	0,0465	0,070	-1,700	92,6
	1010,700	117,71	99,77	17,94	0,933	-8,498	9,543	0,0223	-0,203	0,228	92,6
	1010,800	196,14	99,78	96,36	0,247	4,854	63,539	0,0059	0,116	1,517	92,6
	1010,900	143,16	99,77	43,38	1,904	4,210	-68,055	0,0455	0,101	-1,625	92,6
	1011,000	120,57	99,77	20,80	1,089	-8,757	-2,199	0,0260	-0,209	-0,053	92,6
	1011,100	199,93	99,78	100,15	0,152	3,770	71,275	0,0036	0,090	1,702	92,6
	1011,200	138,48	99,77	38,70	1,843	5,498	-62,989	0,0440	0,131	-1,504	92,6
	1011,300	109,71	99,77	9,94	1,252	-8,828	-14,608	0,0299	-0,211	-0,349	92,6
	1011,400	203,17	99,78	103,40	0,077	2,576	77,519	0,0018	0,062	1,851	92,6
	1011,500	164,89	99,77	65,11	1,767	6,676	-56,509	0,0422	0,159	-1,349	92,6
	1011,600	111,08	99,77	11,31	1,412	-8,726	-26,861	0,0337	-0,208	-0,641	92,6
	1011,700	182,57	99,78	82,79	0,022	1,304	81,878	5,2500E-4	0,031	1,955	92,6
	1011,800	159,40	99,77	59,63	1,673	7,650	-48,381	0,0399	0,183	-1,155	92,6
	1011,900	106,45	99,77	6,68	1,552	-8,372	-37,738	0,0371	-0,200	-0,901	92,6
	1012,000	187,67	99,77	87,90	-0,002	0,102	83,370	-3,7500E-5	0,002	1,990	92,6
	1012,100	184,80	99,77	85,03	1,572	8,302	-39,859	0,0375	0,198	-0,952	92,6
	1012,200	106,89	99,77	7,13	1,659	-7,870	-46,339	0,0396	-0,188	-1,106	92,6
	1012,300	163,85	99,77	64,07	-0,002	-0,966	83,409	-3,7500E-5	-0,023	1,991	92,6
	1012,400	179,28	99,78	79,50	1,466	8,812	-31,298	0,0350	0,210	-0,747	92,6
	1012,500	108,06	99,77	8,29	1,761	-7,226	-54,664	0,0420	-0,173	-1,305	92,6
	1012,600	168,71	99,78	68,93	0,020	-2,121	81,956	4,8750E-4	-0,051	1,957	92,6
	1012,700	201,84	99,78	102,06	1,337	9,166	-21,166	0,0319	0,219	-0,505	92,6
	1012,800	107,15	99,77	7,38	1,854	-6,354	-62,243	0,0443	-0,152	-1,486	92,6
	1012,900	173,76	99,78	73,98	0,066	-3,283	78,186	0,0016	-0,078	1,867	92,6
	1013,000	198,54	99,78	98,76	1,197	9,283	-9,896	0,0286	0,222	-0,236	92,6
	1013,100	106,65	99,77	6,88	1,923	-5,262	-68,212	0,0459	-0,126	-1,628	92,6
	1013,200	148,56	99,77	48,79	0,145	-4,359	71,864	0,0035	-0,104	1,716	92,6
	1013,300	194,12	99,77	94,35	1,051	9,111	1,414	0,0251	0,217	0,034	92,6
	1013,400	112,98	99,77	13,21	1,967	-4,076	-72,178	0,0470	-0,097	-1,723	92,6
	1013,500	153,86	99,77	54,09	0,236	-5,325	64,324	0,0056	-0,127	1,536	92,6
	1013,600	209,14	99,77	109,37	0,902	8,789	12,684	0,0215	0,210	0,303	92,6
	1013,700	110,71	99,77	10,95	1,993	-2,788	-74,849	0,0476	-0,067	-1,787	92,6
	1013,800	131,99	99,77	32,22	0,344	-6,181	55,410	0,0082	-0,148	1,323	92,6
	1013,900	207,05	99,77	107,28	0,757	8,294	23,915	0,0181	0,198	0,571	92,6
	1014,000	124,43	99,77	24,66	2,003	-1,398	-76,341	0,0478	-0,033	-1,823	92,6
	1014,100	135,98	99,77	36,21	0,478	-6,974	45,003	0,0114	-0,166	1,074	92,6
	1014,200	210,46	99,77	110,69	0,608	7,603	35,421	0,0145	0,181	0,846	92,6
	1014,300	121,02	99,77	21,25	1,998	0,110	-76,223	0,0477	0,003	-1,820	92,6
	1014,400	118,76	99,77	19,00	0,630	-7,642	33,105	0,0150	-0,182	0,790	92,6
	1014,500	211,08	99,77	111,31	0,470	6,731	46,496	0,0112	0,161	1,110	92,6
	1014,600	142,08	99,77	42,31	1,976	1,657	-74,652	0,0472	0,040	-1,782	92,6
	1014,700	121,32	99,77	21,56	0,801	-8,200	20,145	0,0191	-0,196	0,481	92,6
	1014,800	200,58	99,77	100,81	0,336	5,686	57,098	0,0080	0,136	1,363	92,6
	1014,900	138,04	99,77	38,28	1,938	3,220	-71,432	0,0463	0,077	-1,705	92,6
	1015,000	124,09	99,77	24,32	0,980	-8,600	6,637	0,0234	-0,205	0,158	92,6
	1015,100	203,87	99,78	104,10	0,218	4,547	65,699	0,0052	0,109	1,568	92,6
	1015,200	132,82	99,77	33,05	1,890	4,540	-66,602	0,0451	0,108	-1,590	92,6
	1015,300	111,77	99,77	12,00	1,126	-8,773	-5,027	0,0269	-0,209	-0,120	92,6
	1015,400	207,11	99,78	107,34	0,135	3,534	72,217	0,0032	0,084	1,724	92,6
	1015,500	156,19	99,77	56,42	1,833	5,671	-61,811	0,0438	0,135	-1,476	92,6
	1015,600	114,08	99,77	14,31	1,269	-8,828	-16,179	0,0303	-0,211	-0,386	92,6
	1015,700	189,62	99,78	89,84	0,068	2,435	78,108	0,0016	0,058	1,865	92,6
	1015,800	151,30	99,77	51,52	1,756	6,794	-55,646	0,0419	0,162	-1,328	92,6
	1015,900	107,08	99,77	7,31	1,426	-8,694	-28,117	0,0341	-0,208	-0,671	92,6
	1016,000	193,71	99,78	93,93	0,017	1,170	82,349	4,1250E-4	0,028	1,966	92,6
	1016,100	178,63	99,77	78,86	1,660	7,775	-47,438	0,0396	0,186	-1,132	92,6
	1016,200	107,80	99,77	8,03	1,572	-8,317	-39,427	0,0375	-0,199	-0,941	92,6
	1016,300	169,76	99,78	69,98	-0,003	-0,110	83,959	-7,5000E-5	-0,003	2,004	92,6
	1016,400	173,39	99,77	73,62	1,550	8,474	-38,170	0,0370	0,202	-0,911	92,6
	1016,500	107,04	99,77	7,27	1,692	-7,744	-48,891	0,0404	-0,185	-1,167	92,6
	1016,600	174,86	99,77	75,09	0,002	-1,304	83,331	3,7500E-5	-0,031	1,989	92,6
	1016,700	197,18	99,78	97,40	1,431	8,922	-28,549	0,0342	0,213	-0,682	92,6
	1016,800	106,55	99,77	6,78	1,786	-7,014	-56,627	0,0426	-0,167	-1,352	92,6
	1016,900	150,11	99,77	50,34	0,028	-2,403	81,014	6,7500E-4	-0,057	1,934	92,6
	1017,000	192,72	99,77	92,94	1,305	9,189	-18,653	0,0312	0,219	-0,445	92,6
	1017,100	106,38	99,77	6,62	1,866	-6,134	-63,303	0,0446	-0,146	-1,511	92,6
	1017,200	155,51	99,78	55,73	0,079	-3,471	76,969	0,0019	-0,083	1,837	92,6
	1017,300	187,87	99,77	88,10	1,172	9,260	-8,011	0,0280	0,221	-0,191	92,6
	1017,400	110,28	99,77	10,52	1,931	-5,074	-69,037	0,0461	-0,121	-1,648	92,6
	1017,500	160,48	99,78	60,70	0,157	-4,547	70,804	0,0038	-0,109	1,690	92,6
	1017,600	206,65	99,78	106,87	1,021	9,087	3,731	0,0244	0,217	0,089	92,6
	1017,700	108,87	99,77	9,10	1,974	-3,801	-73,160	0,0471	-0,091	-1,747	92,6
	1017,800	136,83	99,77	37,05	0,261	-5,545	62,478	0,0062	-0,132	1,492	92,6
	1017,900	204,01	99,77	104,24	0,866	8,694	15,747	0,0207	0,208	0,376	92,6
	1018,000	120,56	99,77	20,79	2,000	-2,395	-75,634	0,0477	-0,057	-1,806	92,6
	1018,100	140,99	99,77	41,22	0,386	-6,432	52,425	0,0092	-0,154	1,252	92,6
	1018,200	211,22	99,78	111,44	0,713	8,090	27,175	0,0170	0,193	0,649	92,6
	1018,300	117,09	99,77	17,32	2,004	-0,997	-76,066	0,0479	-0,024	-1,816	92,6
	1018,400	122,47	99,77	22,70	0,514	-7,124	42,019	0,0123	-0,170	1,003	92,6
	1018,500	210,91	99,78	111,14	0,580	7,406	37,306	0,0138	0,177	0,891	92,6
	1018,600	135,00	99,77	35,23	1,995	0,338	-75,555	0,0476	0,008	-1,804	92,6
	1018,700	126,18	99,77	26,41	0,647	-7,705	31,494	0,0155	-0,184	0,752	92,6
	1018,800	205,68	99,78	105,90	0,454	6,637	47,438	0,0108	0,158	1,132	92,6
	1018,900	130,66	99,77	30,89	1,974	1,783	-74,417	0,0471	0,043	-1,777	92,6
	1019,000	129,80	99,77	30,02	0,811	-8,247	19,203	0,0194	-0,197	0,458	92,6
	1019,100	207,82	99,78	108,04	0,325	5,623	57,845	0,0078	0,134	1,381	92,6
	1019,200	127,00	99,77	27,23	1,935	3,322	-71,196	0,0462	0,079	-1,700	92,6
	1019,300	114,71	99,77	14,94	0,990	-8,616	5,733	0,0236	-0,206	0,137	92,6
	1019,400	209,62	99,78	109,84	0,212	4,469	66,759	0,0051	0,107	1,594	92,6
	1019,500	150,11	99,77	50,33	1,883	4,736	-66,445	0,0450	0,113	-1,586	92,7
	1019,600	116,95	99,77	17,18	1,159	-8,820	-7,265	0,0277	-0,211	-0,173	92,7
	1019,700	194,99	99,78	95,22	0,119	3,283	73,749	0,0029	0,078	1,761	92,7
	1019,800	144,39	99,77	44,62	1,816	5,930	-60,397	0,0434	0,142	-1,442	92,7
	1019,900	108,18	99,77	8,41	1,305	-8,796	-18,771	0,0312	-0,210	-0,448	92,7
	1020,000	199,10	99,78	99,32	0,057	2,176	78,697	0,0014	0,052	1,879	92,7
	1020,100	170,69	99,78	70,91	1,740	6,943	-54,035	0,0416	0,166	-1,290	92,7
	1020,200	109,44	99,77	9,67	1,445	-8,632	-29,531	0,0345	-0,206	-0,705	92,7
	1020,300	177,38	99,78	77,60	0,014	1,037	82,231	3,3750E-4	0,025	1,963	92,7
	1020,400	165,08	99,77	65,31	1,652	7,815	-46,574	0,0395	0,187	-1,112	92,7
	1020,500	106,46	99,77	6,69	1,577	-8,278	-40,055	0,0377	-0,198	-0,956	92,7
	1020,600	181,88	99,77	82,10	-0,003	-0,196	84,077	-7,5000E-5	-0,005	2,007	92,7
	1020,700	191,61	99,78	91,83	1,538	8,537	-37,346	0,0367	0,204	-0,892	92,7
	1020,800	106,43	99,77	6,66	1,704	-7,665	-49,951	0,0407	-0,183	-1,192	92,7
	1020,900	156,78	99,77	57,01	0,005	-1,453	83,409	1,1250E-4	-0,035	1,991	92,7
	1021,000	187,03	99,77	87,25	1,414	9,016	-27,096	0,0338	0,215	-0,647	92,7
	1021,100	106,70	99,77	6,93	1,808	-6,872	-58,394	0,0432	-0,164	-1,394	92,7
	1021,200	161,55	99,77	61,77	0,039	-2,663	80,425	9,3750E-4	-0,064	1,920	92,7
	1021,300	181,33	99,77	81,56	1,275	9,213	-16,258	0,0305	0,220	-0,388	92,7
	1021,400	108,46	99,77	8,69	1,882	-5,914	-64,521	0,0449	-0,141	-1,540	92,7
	1021,500	167,34	99,78	67,57	0,093	-3,691	75,634	0,0022	-0,088	1,806	92,7
	1021,600	202,51	99,77	102,74	1,144	9,213	-5,969	0,0273	0,220	-0,142	92,7
	1021,700	107,33	99,77	7,56	1,935	-4,885	-69,233	0,0462	-0,117	-1,653	92,7
	1021,800	143,35	99,77	43,58	0,167	-4,634	69,665	0,0040	-0,111	1,663	92,7
	1021,900	198,80	99,78	99,02	1,008	9,048	4,673	0,0241	0,216	0,112	92,7
	1022,000	115,91	99,77	16,14	1,976	-3,699	-73,474	0,0472	-0,088	-1,754	92,7
	1022,100	147,46	99,77	47,69	0,269	-5,647	61,811	0,0064	-0,135	1,476	92,7
	1022,200	210,73	99,77	110,95	0,847	8,663	17,200	0,0202	0,207	0,411	92,7
	1022,300	113,80	99,77	14,03	2,001	-2,207	-76,066	0,0478	-0,053	-1,816	92,7
	1022,400	126,63	99,77	26,86	0,405	-6,550	50,972	0,0097	-0,156	1,217	92,7
	1022,500	209,63	99,78	109,86	0,691	7,988	29,295	0,0165	0,191	0,699	92,7
	1022,600	130,49	99,77	30,72	2,003	-0,691	-76,498	0,0478	-0,016	-1,826	92,7
	1022,700	130,08	99,77	30,31	0,553	-7,312	39,388	0,0132	-0,175	0,940	92,7
	1022,800	208,11	99,78	108,33	0,540	7,186	40,566	0,0129	0,172	0,968	92,7
	1022,900	125,97	99,77	26,20	1,990	0,801	-75,280	0,0475	0,019	-1,797	92,7
	1023,000	115,21	99,77	15,44	0,701	-7,870	27,646	0,0167	-0,188	0,660	92,7
	1023,100	210,00	99,78	110,22	0,416	6,330	49,991	0,0099	0,151	1,193	92,7
	1023,200	121,71	99,77	21,95	1,967	2,128	-73,278	0,0470	0,051	-1,749	92,7
	1023,300	118,01	99,77	18,24	0,842	-8,325	16,493	0,0201	-0,199	0,394	92,7
	1023,400	210,94	99,78	111,16	0,302	5,427	59,533	0,0072	0,130	1,421	92,7
	1023,500	143,03	99,77	43,27	1,927	3,581	-70,529	0,0460	0,086	-1,684	92,7
	1023,600	120,61	99,77	20,84	1,018	-8,679	3,416	0,0243	-0,207	0,082	92,7
	1023,700	199,89	99,78	100,11	0,192	4,265	68,251	0,0046	0,102	1,629	92,7
	1023,800	138,71	99,77	38,94	1,871	4,972	-65,463	0,0447	0,119	-1,563	92,7
	1023,900	109,66	99,77	9,89	1,186	-8,828	-9,543	0,0283	-0,211	-0,228	92,7
	1024,000	203,10	99,78	103,32	0,105	3,063	75,359	0,0025	0,073	1,799	92,7
	1024,100	165,03	99,77	65,26	1,799	6,244	-59,298	0,0429	0,149	-1,416	92,7
	1024,200	111,14	99,77	11,36	1,354	-8,796	-22,227	0,0323	-0,210	-0,531	92,7
	1024,300	182,61	99,78	82,83	0,039	1,799	80,346	9,3750E-4	0,043	1,918	92,7
	1024,400	159,38	99,77	59,61	1,714	7,273	-51,719	0,0409	0,174	-1,235	92,7
	1024,500	106,48	99,77	6,71	1,494	-8,545	-33,262	0,0357	-0,204	-0,794	92,7
	1024,600	187,62	99,78	87,84	0,005	0,620	82,820	1,1250E-4	0,015	1,977	92,7
	1024,700	185,00	99,78	85,22	1,618	8,019	-43,629	0,0386	0,191	-1,042	92,7
	1024,800	106,89	99,77	7,12	1,608	-8,105	-42,372	0,0384	-0,193	-1,012	92,7
	1024,900	163,87	99,78	64,09	-0,003	-0,456	83,645	-7,5000E-5	-0,011	1,997	92,7
	1025,000	179,55	99,78	79,78	1,517	8,624	-35,461	0,0362	0,206	-0,847	92,7
	1025,100	107,59	99,77	7,82	1,722	-7,548	-51,444	0,0411	-0,180	-1,228	92,7
	1025,200	168,61	99,78	68,83	0,008	-1,665	83,056	1,8750E-4	-0,040	1,983	92,7
	1025,300	174,56	99,78	74,78	1,389	9,064	-25,251	0,0332	0,216	-0,603	92,8
	1025,400	107,21	99,77	7,43	1,821	-6,715	-59,415	0,0435	-0,160	-1,418	92,8
	1025,500	173,68	99,78	73,90	0,046	-2,820	79,875	0,0011	-0,067	1,907	92,8
	1025,600	198,49	99,78	98,71	1,257	9,260	-14,530	0,0300	0,221	-0,347	92,8
	1025,700	106,67	99,77	6,90	1,898	-5,726	-66,052	0,0453	-0,137	-1,577	92,8
	1025,800	148,27	99,78	48,49	0,112	-3,951	74,652	0,0027	-0,094	1,782	92,8
	1025,900	194,60	99,78	94,83	1,107	9,205	-2,945	0,0264	0,220	-0,070	92,8
	1026,000	113,27	99,77	13,50	1,953	-4,540	-70,961	0,0466	-0,108	-1,694	92,8
	1026,100	153,19	99,78	53,41	0,199	-4,987	67,348	0,0048	-0,119	1,608	92,8
	1026,200	209,33	99,78	109,55	0,955	8,930	8,522	0,0228	0,213	0,203	92,8
	1026,300	110,83	99,77	11,06	1,985	-3,283	-73,827	0,0474	-0,078	-1,763	92,8
	1026,400	131,66	99,78	31,88	0,298	-5,836	59,023	0,0071	-0,139	1,409	92,8
	1026,500	207,09	99,78	107,31	0,818	8,522	19,203	0,0195	0,203	0,458	92,8
	1026,600	124,55	99,77	24,77	2,003	-1,995	-75,909	0,0478	-0,048	-1,812	92,8
	1026,700	135,94	99,77	36,17	0,419	-6,660	49,559	0,0100	-0,159	1,183	92,8
	1026,800	210,46	99,78	110,67	0,671	7,917	30,709	0,0160	0,189	0,733	92,8
	1026,900	121,13	99,77	21,35	2,003	-0,518	-76,537	0,0478	-0,012	-1,827	92,8
	1027,000	118,62	99,77	18,84	0,567	-7,391	38,092	0,0135	-0,176	0,909	92,8
	1027,100	211,10	99,78	111,32	0,525	7,100	42,176	0,0125	0,169	1,007	92,8
	1027,200	118,27	99,77	18,50	1,987	1,045	-75,438	0,0474	0,025	-1,801	92,8
	1027,300	121,22	99,77	21,44	0,734	-7,988	25,447	0,0175	-0,191	0,607	92,8
	1027,400	211,02	99,78	111,24	0,390	6,134	52,661	0,0093	0,146	1,257	92,8
	1027,500	137,61	99,77	37,84	1,960	2,545	-72,924	0,0468	0,061	-1,741	92,8
	1027,600	124,38	99,77	24,61	0,898	-8,451	12,763	0,0215	-0,202	0,305	92,8
	1027,700	204,15	99,78	104,37	0,270	5,097	61,575	0,0065	0,122	1,470	92,8
	1027,800	132,26	99,77	32,49	1,918	3,864	-68,919	0,0458	0,092	-1,645	92,8
	1027,900	111,97	99,77	12,20	1,043	-8,687	1,257	0,0249	-0,207	0,030	92,8
	1028,000	207,25	99,78	107,46	0,181	4,115	68,801	0,0043	0,098	1,643	92,8
	1028,100	156,15	99,78	56,38	1,866	5,074	-64,717	0,0446	0,121	-1,545	92,8
	1028,200	114,30	99,78	14,53	1,195	-8,828	-10,249	0,0285	-0,211	-0,245	92,8
	1028,300	190,31	99,78	90,53	0,101	3,024	75,241	0,0024	0,072	1,796	92,8
	1028,400	150,24	99,78	50,46	1,800	6,220	-59,101	0,0430	0,148	-1,411	92,8
	1028,500	107,21	99,77	7,44	1,345	-8,796	-21,952	0,0321	-0,210	-0,524	92,8
	1028,600	194,18	99,78	94,40	0,041	1,830	80,660	9,7500E-4	0,044	1,926	92,8
	1028,700	178,37	99,77	78,59	1,711	7,336	-51,876	0,0408	0,175	-1,238	92,8
	1028,800	107,83	99,77	8,06	1,508	-8,545	-34,126	0,0360	-0,204	-0,815	92,8
	1028,900	170,37	99,77	70,60	0,002	0,511	83,409	3,7500E-5	0,012	1,991	92,8
	1029,000	172,54	99,77	72,77	1,610	8,137	-42,883	0,0384	0,194	-1,024	92,8
	1029,100	109,04	99,77	9,26	1,629	-8,066	-43,904	0,0389	-0,193	-1,048	92,8
	1029,200	175,60	99,78	75,82	-0,003	-0,644	83,684	-7,5000E-5	-0,015	1,998	92,8
	1029,300	166,58	99,78	66,80	1,500	8,671	-34,008	0,0358	0,207	-0,812	92,8
	1029,400	106,52	99,77	6,75	1,731	-7,446	-51,993	0,0413	-0,178	-1,241	92,8
